id	description	fold_enrichment	source	p_adjust	regions_empirical_p_adjust	description_default_annot	genome_fraction_default_annot	observed_region_hits_default_annot	fold_enrichment_default_annot	p_value_default_annot	p_adjust_default_annot	mean_tss_dist_default_annot	observed_gene_hits_default_annot	gene_set_size_default_annot	fold_enrichment_hyper_default_annot	p_value_hyper_default_annot	p_adjust_hyper_default_annot	regions_empirical_p_value_default_annot	regions_empirical_p_adjust_default_annot	genes_empirical_p_value_default_annot	genes_empirical_p_adjust_default_annot	description_biomart_annot	genome_fraction_biomart_annot	observed_region_hits_biomart_annot	fold_enrichment_biomart_annot	p_value_biomart_annot	p_adjust_biomart_annot	mean_tss_dist_biomart_annot	observed_gene_hits_biomart_annot	gene_set_size_biomart_annot	fold_enrichment_hyper_biomart_annot	p_value_hyper_biomart_annot	p_adjust_hyper_biomart_annot	regions_empirical_p_value_biomart_annot	regions_empirical_p_adjust_biomart_annot	genes_empirical_p_value_biomart_annot	genes_empirical_p_adjust_biomart_annot
GO:0050673	epithelial cell proliferation	 2.513701	default_and_biomart_annot	0.000000e+00	0.006129456	epithelial cell proliferation	0.0569949029904364	498	2.51370064275436	0	0	352285	93	413	2.53627064401958	0	0	0.0001999600079984	0.00659993787406041	0.993401319736053	1	epithelial cell proliferation	0.0590296112650554	486	2.36857193069435	0	0	350019	97	448	2.68009642635728	0	0	0.0001999600079984	0.00612945592699642	0.99000199960008	1
GO:0050778	positive regulation of immune response	 1.190013	default_annot	1.669605e-02	0.024985479	positive regulation of immune response	0.0514929937264045	213	1.19001296740008	0.00599377976767579	0.0166960489494493	339697	51	637	0.901765138586189	0.803514470123921	0.888771287569861	0.0011997600479904	0.0249854790946573	0.999800039992002	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0050790	regulation of catalytic activity	 1.325671	default_annot	4.292308e-12	0.049344363	regulation of catalytic activity	0.131726499816374	607	1.32567104681227	4.05675493198032e-13	4.29230844415982e-12	389327	131	1271	1.16088297804109	0.0375006268476042	0.117600464073094	0.002999400119976	0.0493443631023012	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0050795	regulation of behavior	 2.151821	default_and_biomart_annot	1.386897e-06	0.006129456	regulation of behavior	0.0102944910760406	77	2.1518206748203	1.22165522142836e-09	9.25143809820498e-09	393325	11	70	1.7699351053427	0.0436632866943769	0.130939959184051	0.0001999600079984	0.00659993787406041	0.937812437512498	1	regulation of behavior	0.0113289497223542	75	1.90454766504146	2.39332846763141e-07	1.386896571737e-06	401743	10	75	1.65042364124819	0.0788815175915488	0.186406389577926	0.0001999600079984	0.00612945592699642	0.988202359528094	1
GO:0050853	B cell receptor signaling pathway	 2.785746	default_and_biomart_annot	2.846264e-12	0.006599938	B cell receptor signaling pathway	0.00526703888458826	43	2.34867087990381	5.65965756815778e-07	3.22846553453174e-06	371355	7	55	1.43350115969904	0.212997144110818	0.399788631006286	0.0001999600079984	0.00659993787406041	0.715856828634273	1	B cell receptor signaling pathway	0.00702243245896941	68	2.78574637485632	2.68007838144513e-13	2.84626434407411e-12	469005	10	65	1.90433497067099	0.0348870192290021	0.102179950456279	0.000399920015996801	0.010524724323428	0.607678464307139	1
GO:0050871	positive regulation of B cell activation	 1.866243	default_and_biomart_annot	2.570403e-04	0.006129456	positive regulation of B cell activation	0.00724519292433137	47	1.86624275971124	6.11744247740464e-05	0.00025704033724115	405678	4	80	0.563161169881767	0.932872212024187	0.966609920285508	0.0001999600079984	0.00659993787406041	0.991601679664067	1	positive regulation of B cell activation	0.00839363998777274	48	1.64517132667213	0.000814822365989176	0.00261509022279096	403352	5	87	0.711389500538014	0.841525499369754	0.905886505391463	0.0001999600079984	0.00612945592699642	0.962607478504299	1
GO:0050931	pigment cell differentiation	 4.864754	default_and_biomart_annot	0.000000e+00	0.010524724	pigment cell differentiation	0.00620938627352687	105	4.86475366596207	0	0	389735	10	35	3.21806382789581	0.000685970811814318	0.00445541438168508	0.000599880023995201	0.0146426528647759	0.872025594881024	1	pigment cell differentiation	0.00666878484240353	103	4.44335232649958	0	0	391342	8	36	2.75070606874699	0.00697900589686962	0.0288111305158431	0.000399920015996801	0.010524724323428	0.994201159768046	1
GO:0051090	regulation of DNA-binding transcription factor activity	 1.671902	default_annot	2.536865e-11	0.010988378	regulation of DNA-binding transcription factor activity	0.0352746887453971	205	1.67190232968351	2.56683563293336e-12	2.53686504738875e-11	297303	52	339	1.72769208459303	6.90051750034115e-05	0.000580351215413307	0.000399920015996801	0.0109883782405823	0.615876824635073	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051091	positive regulation of DNA-binding transcription factor activity	 1.523879	default_and_biomart_annot	4.424450e-05	0.014642653	positive regulation of DNA-binding transcription factor activity	0.0220879553166385	117	1.52387933213231	9.32439340761704e-06	4.42444996412063e-05	326953	31	210	1.6626663110795	0.0034160502016648	0.0173883913271939	0.000599880023995201	0.0146426528647759	0.485302939412118	1	positive regulation of DNA-binding transcription factor activity	0.0262529545752207	120	1.31499254633668	0.00199735862211248	0.00588517190950126	316384	33	268	1.52417854928704	0.0100687140890037	0.0382540228944893	0.0011997600479904	0.0248950209958008	0.618276344731054	1
GO:0051145	smooth muscle cell differentiation	 2.451523	default_and_biomart_annot	1.933211e-12	0.006129456	smooth muscle cell differentiation	0.0106008104591742	89	2.41530048965189	1.7608137170555e-13	1.93321137805591e-12	369806	18	62	3.26996808318445	4.43505452785153e-06	4.57272419688897e-05	0.0001999600079984	0.00659993787406041	0.687662467506499	1	smooth muscle cell differentiation	0.010913580520364	93	2.45152272702973	2.20934381900406e-14	2.48839455188453e-13	363464	18	61	3.65257691095911	8.86688254597701e-07	9.70321122424867e-06	0.0001999600079984	0.00612945592699642	0.683663267346531	1
GO:0051146	striated muscle cell differentiation	 1.836612	default_annot	0.000000e+00	0.030527713	striated muscle cell differentiation	0.0350873654799129	224	1.83661230603334	0	0	356859	45	280	1.81016090319139	6.83572695199253e-05	0.00057582496057876	0.0015996800639872	0.0305277126392903	0.987202559488102	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051147	regulation of muscle cell differentiation	 2.533627	default_and_biomart_annot	0.000000e+00	0.006599938	regulation of muscle cell differentiation	0.0166922752741875	136	2.343924413408	0	0	382725	26	133	2.2018331454024	9.77383441409518e-05	0.000785956619554249	0.0001999600079984	0.00659993787406041	0.818036392721456	1	regulation of muscle cell differentiation	0.0162372897179926	143	2.53362729992694	0	0	385125	29	137	2.62019811658016	1.28454529435551e-06	1.37775782565566e-05	0.000399920015996801	0.010524724323428	0.544491101779644	1
GO:0051149	positive regulation of muscle cell differentiation	 3.524513	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of muscle cell differentiation	0.00889708324176874	109	3.52451267135402	0	0	398627	13	64	2.28784225264468	0.00364038511753528	0.0183346843539589	0.0001999600079984	0.00659993787406041	0.940411917616477	1	positive regulation of muscle cell differentiation	0.00810855644104318	95	3.37054627056659	0	0	356913	14	64	2.70772628642281	0.000487563840791738	0.00297557344012605	0.0001999600079984	0.00612945592699642	0.740251949610078	1
GO:0051153	regulation of striated muscle cell differentiation	 3.411567	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of striated muscle cell differentiation	0.0107601044221875	124	3.31531983075954	0	0	381573	20	78	2.88800599939368	1.07131181636966e-05	0.000104502684243642	0.0001999600079984	0.00659993787406041	0.647070585882823	1	regulation of striated muscle cell differentiation	0.0110468280410477	131	3.41156723067646	0	0	388254	23	83	3.43009732669052	1.01310335676175e-07	1.28604531993638e-06	0.0001999600079984	0.00612945592699642	0.254749050189962	1
GO:0051155	positive regulation of striated muscle cell differentiation	 4.727986	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of striated muscle cell differentiation	0.0065715501467476	108	4.72798577707498	0	0	397226	12	40	3.3789670192906	0.000121962883526172	0.000956743217855533	0.0001999600079984	0.00659993787406041	0.940611877624475	1	positive regulation of striated muscle cell differentiation	0.0063479488806047	94	4.26004969228943	0	0	360434	13	42	3.83134059575473	1.63736640650392e-05	0.000143402463686504	0.0001999600079984	0.00612945592699642	0.731653669266147	1
GO:0051172	negative regulation of nitrogen compound metabolic process	 1.738918	default_and_biomart_annot	0.000000e+00	0.006129456	negative regulation of nitrogen compound metabolic process	0.205179742794568	1202	1.68535044025583	0	0	354688	260	2018	1.45115861416511	1.08844933066621e-10	2.40007650728414e-09	0.0001999600079984	0.00659993787406041	1	1	negative regulation of nitrogen compound metabolic process	0.216561282052731	1309	1.73891784769411	0	0	358057	279	2356	1.46583678663491	7.68962671315876e-12	1.57142182263225e-10	0.0001999600079984	0.00612945592699642	1	1
GO:0051174	regulation of phosphorus metabolic process	 1.314120	default_annot	1.072503e-09	0.018250263	regulation of phosphorus metabolic process	0.112962655152845	516	1.31412005160277	1.27318822151778e-10	1.07250269446635e-09	392168	126	1066	1.33130032654977	0.000484891763510964	0.00329199479289203	0.000799840031993601	0.0182502629908801	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051240	positive regulation of multicellular organismal process	 1.493056	biomart_annot	0.000000e+00	0.032082803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	positive regulation of multicellular organismal process	0.173993061146202	903	1.49305585045334	0	0	357584	221	1611	1.69806156757845	6.66133814775094e-16	2.07733637613389e-14	0.0015996800639872	0.032082802770301	1	1
GO:0051252	regulation of RNA metabolic process	 1.766419	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of RNA metabolic process	0.310507754271075	1854	1.71774032777907	0	0	338666	473	3469	1.53574651688715	0	0	0.0001999600079984	0.00659993787406041	1	1	regulation of RNA metabolic process	0.314165662493812	1929	1.76641906672901	0	0	337951	484	3745	1.59974307549558	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0051253	negative regulation of RNA metabolic process	 2.174905	default_and_biomart_annot	0.000000e+00	0.006129456	negative regulation of RNA metabolic process	0.146545460738477	1066	2.09269080580527	0	0	355390	210	1308	1.80831568310659	0	0	0.0001999600079984	0.00659993787406041	1	1	negative regulation of RNA metabolic process	0.146561457058435	1108	2.17490463435978	0	0	359764	212	1431	1.83380404583132	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0051254	positive regulation of RNA metabolic process	 2.185238	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of RNA metabolic process	0.176106088822148	1314	2.14655107039213	0	0	336116	289	1717	1.89579007682971	0	0	0.0001999600079984	0.00659993787406041	1	1	positive regulation of RNA metabolic process	0.177859370863231	1351	2.18523842994413	0	0	331202	297	1848	1.9893499247188	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0051402	neuron apoptotic process	 1.946452	default_annot	0.000000e+00	0.041836151	neuron apoptotic process	0.0320727569983182	217	1.94645188295277	0	0	395057	38	271	1.57934497826621	0.00323439124627622	0.0164841621726358	0.0023995200959808	0.0418361510422168	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051588	regulation of neurotransmitter transport	 1.543234	biomart_annot	1.809142e-03	0.037852079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regulation of neurotransmitter transport	0.0123036080300482	66	1.54323363730221	0.000541904395267356	0.00180914245821002	385591	10	94	1.31682737333632	0.226932186276293	0.398016627100326	0.001999600079984	0.0378520787070656	0.996600679864027	1
GO:0052646	alditol phosphate metabolic process	 4.333382	default_annot	1.920325e-08	0.030527713	alditol phosphate metabolic process	0.00165971418996736	25	4.33338158893211	2.61263721768046e-09	1.92032494655281e-08	395056	4	11	4.09571759914013	0.0122791733750807	0.0480545129548272	0.0015996800639872	0.0305277126392903	0.514497100579884	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055007	cardiac muscle cell differentiation	 2.721929	default_and_biomart_annot	0.000000e+00	0.006599938	cardiac muscle cell differentiation	0.018073386891542	171	2.72192902774014	0	0	357086	23	108	2.39864942727419	6.18942485394181e-05	0.000528164254203034	0.0001999600079984	0.00659993787406041	0.981603679264147	1	cardiac muscle cell differentiation	0.0170291994653421	160	2.70299960613659	0	0	374438	27	111	3.010907994169	1.57814668000356e-07	1.93063522417669e-06	0.000399920015996801	0.010524724323428	0.74245150969806	1
GO:0055012	ventricular cardiac muscle cell differentiation	 6.792511	default_and_biomart_annot	0.000000e+00	0.006129456	ventricular cardiac muscle cell differentiation	0.00254121347315933	60	6.79251073362427	0	0	370441	4	14	3.21806382789581	0.0300578503248548	0.0970729836952848	0.0001999600079984	0.00659993787406041	0.909218156368726	1	ventricular cardiac muscle cell differentiation	0.00308796783912368	61	5.68299532367969	0	0	378101	5	15	4.12605910312048	0.00516350646374519	0.0223083398292831	0.0001999600079984	0.00612945592699642	0.742251549690062	1
GO:0055017	cardiac muscle tissue growth	 3.195729	default_annot	0.000000e+00	0.010988378	cardiac muscle tissue growth	0.0130532384335131	145	3.19572914506226	0	0	382107	23	70	3.70077340208019	1.64979707673041e-08	2.56917954263537e-07	0.000399920015996801	0.0109883782405823	0.841431713657269	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055021	regulation of cardiac muscle tissue growth	 3.300086	default_and_biomart_annot	0.000000e+00	0.006599938	regulation of cardiac muscle tissue growth	0.0088047350623923	101	3.30008642456853	0	0	387980	18	50	4.05476042314872	1.21664191610193e-07	1.65412869836864e-06	0.0001999600079984	0.00659993787406041	0.67246550689862	1	regulation of cardiac muscle tissue growth	0.00980074256141345	107	3.14083432328932	0	0	407680	19	54	4.3552846088494	1.83931133657111e-08	2.53139914816356e-07	0.000399920015996801	0.010524724323428	0.729254149170166	1
GO:0055023	positive regulation of cardiac muscle tissue growth	 4.842598	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of cardiac muscle tissue growth	0.00540608963268628	91	4.84259760096453	0	0	378459	14	26	6.06481259872672	6.20844697873935e-09	1.01818530451325e-07	0.0001999600079984	0.00659993787406041	0.494701059788042	1	positive regulation of cardiac muscle tissue growth	0.00538305135088342	77	4.11511934221877	0	0	342102	14	28	6.18908865468072	6.4846845670985e-09	9.4809954578581e-08	0.0001999600079984	0.00612945592699642	0.399320135972805	1
GO:0060037	pharyngeal system development	 3.729589	default_and_biomart_annot	0.000000e+00	0.021662334	pharyngeal system development	0.00516813688438778	67	3.72958944391098	0	0	359455	15	30	5.63161169881767	6.76043598879517e-09	1.09502370583941e-07	0.001999600079984	0.0358153625247647	0.419116176764647	1	pharyngeal system development	0.00525330898228124	61	3.34054342674368	2.22044604925031e-15	2.65028903444811e-14	375917	14	29	5.97567180451932	1.16037075503783e-08	1.6430971715037e-07	0.000999800039992002	0.0216623341998267	0.387922415516897	1
GO:0060043	regulation of cardiac muscle cell proliferation	 3.282920	default_and_biomart_annot	0.000000e+00	0.006599938	regulation of cardiac muscle cell proliferation	0.00727340944964826	83	3.28291991242408	0	0	397214	15	36	4.69300974901473	1.45185348188193e-07	1.95367360844009e-06	0.0001999600079984	0.00659993787406041	0.746650669866027	1	regulation of cardiac muscle cell proliferation	0.00787426577161161	68	2.4843860154905	3.69602126681912e-11	3.23177224221866e-10	365743	14	38	4.56038111397527	7.22060289559678e-07	8.04858525242658e-06	0.0015996800639872	0.032082802770301	0.896620675864827	1
GO:0060045	positive regulation of cardiac muscle cell proliferation	 4.544195	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of cardiac muscle cell proliferation	0.00462153399872607	73	4.54419479631117	0	0	386609	11	23	5.38675901626038	1.29151764971525e-06	1.47666331714719e-05	0.0001999600079984	0.00659993787406041	0.663467306538692	1	positive regulation of cardiac muscle cell proliferation	0.00456776938425496	58	3.65295276449063	2.22044604925031e-16	2.79890337282837e-15	346970	10	23	5.3818162214615	4.94669371842171e-06	4.73181074661084e-05	0.0001999600079984	0.00612945592699642	0.725854829034193	1
GO:0060070	canonical Wnt signaling pathway	 2.032548	biomart_annot	0.000000e+00	0.045980968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	canonical Wnt signaling pathway	0.0400558346455695	283	2.03254833517794	0	0	367372	59	301	2.42628724668546	1.36991085142313e-10	2.44724140510854e-09	0.0025994801039792	0.0459809677408781	0.991801639672066	1
GO:0060236	regulation of mitotic spindle organization	 2.896973	default_and_biomart_annot	1.045090e-04	0.006599938	regulation of mitotic spindle organization	0.00208542728399412	21	2.89697318811904	2.32994485325211e-05	0.000104508979400573	457601	2	37	0.608822886358667	0.852631883081198	0.915240769566399	0.0001999600079984	0.00659993787406041	0.886022795440912	1	regulation of mitotic spindle organization	0.00234662664206227	21	2.5745156128431	0.000119284808706821	0.000443210429044972	457601	2	45	0.550141213749397	0.888392092358079	0.936840371046098	0.000399920015996801	0.010524724323428	0.912217556488702	1
GO:0060242	contact inhibition	 7.418826	default_and_biomart_annot	1.426108e-15	0.006129456	contact inhibition	0.00116753119873761	30	7.39218781113902	1.11022302462516e-16	1.46026326647439e-15	362900	2	9	2.50293853280785	0.187077390846141	0.363715896892045	0.000399920015996801	0.0109883782405823	0.860227954409118	1	contact inhibition	0.00116333910901403	30	7.41882554240564	1.11022302462516e-16	1.42610790901255e-15	362957	2	9	2.75070606874699	0.160827170464253	0.312333543792168	0.0001999600079984	0.00612945592699642	0.857428514297141	1
GO:0060245	detection of cell density	 7.066621	default_and_biomart_annot	5.545975e-15	0.006129456	detection of cell density	0.00122551275251004	30	7.04244805185086	4.44089209850063e-16	5.60235618580079e-15	362900	2	10	2.25264467952707	0.220802857506246	0.407853594592456	0.000399920015996801	0.0109883782405823	0.900619876024795	1	detection of cell density	0.00122132066278645	30	7.06662071592392	4.44089209850063e-16	5.54597520171548e-15	362957	2	10	2.47563546187229	0.190770775082646	0.35126564217436	0.0001999600079984	0.00612945592699642	0.890621875624875	1
GO:0060284	regulation of cell development	 1.769491	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of cell development	0.0929482687655425	526	1.62803850134988	0	0	343714	135	790	1.924728048963	4.55191440096314e-14	1.46554888197881e-12	0.002999400119976	0.0493443631023012	0.999800039992002	1	regulation of cell development	0.0938097025253203	577	1.76949070873827	0	0	364887	138	831	2.0555817914463	2.22044604925031e-16	7.13053954506276e-15	0.0001999600079984	0.00612945592699642	0.999600079984003	1
GO:0060322	head development	 2.050936	biomart_annot	0.000000e+00	0.040778786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	head development	0.117687434381392	839	2.05093595057359	0	0	351037	187	841	2.75234144690914	0	0	0.0021995600879824	0.0407787858235913	1	1
GO:0060419	heart growth	 3.399923	default_annot	0.000000e+00	0.010988378	heart growth	0.0143846760853781	170	3.39992288480044	0	0	375504	26	78	3.75440779921178	1.36608968581697e-09	2.56961959540053e-08	0.000399920015996801	0.0109883782405823	0.834233153369326	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060420	regulation of heart growth	 3.597585	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of heart growth	0.0100758049202118	126	3.59758469443007	0	0	377905	21	56	4.22370877411325	4.64221217022498e-09	7.88424901920411e-08	0.0001999600079984	0.00659993787406041	0.660067986402719	1	regulation of heart growth	0.0109889928615003	131	3.42952234319778	0	0	392867	22	61	4.46426066895003	8.0932738288908e-10	1.28421212667253e-08	0.0001999600079984	0.00612945592699642	0.71745650869826	1
GO:0060421	positive regulation of heart growth	 5.264910	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of heart growth	0.0063385118279529	116	5.2649095726808	0	0	369567	17	30	6.38249325866003	4.76095829426981e-11	1.09107026761258e-09	0.0001999600079984	0.00659993787406041	0.325734853029394	1	positive regulation of heart growth	0.00620614255261935	101	4.68187548142282	0	0	338472	17	32	6.57590669559826	4.29182245298421e-11	8.03971601869785e-10	0.0001999600079984	0.00612945592699642	0.264347130573885	1
GO:0060538	skeletal muscle organ development	 2.107780	biomart_annot	8.280627e-15	0.017757765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skeletal muscle organ development	0.0195178036591924	143	2.1077802208013	6.66133814775094e-16	8.28062656845998e-15	357973	33	182	2.24439478686224	8.90645439999282e-06	8.07568428369097e-05	0.000799840031993601	0.0177577653193641	0.963007398520296	1
GO:0060612	adipose tissue development	 3.008218	default_annot	6.986152e-15	0.030527713	adipose tissue development	0.00707689422323783	74	3.00821759842467	5.55111512312578e-16	6.98615159860051e-15	310248	12	56	2.41354787092186	0.00322897735761907	0.0164841621726358	0.0015996800639872	0.0305277126392903	0.914617076584683	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060914	heart formation	 3.149512	default_and_biomart_annot	0.000000e+00	0.021662334	heart formation	0.0074387456045084	77	2.97790782369969	2.22044604925031e-16	2.84912001625077e-15	356977	14	33	4.77833719899681	2.89768006700442e-07	3.7272120077547e-06	0.0025994801039792	0.0441490989827924	0.905618876224755	1	heart formation	0.00721612504567314	79	3.14951204190956	0	0	351197	13	33	4.8762516673242	7.3261521604806e-07	8.13263187361993e-06	0.000999800039992002	0.0216623341998267	0.980403919216157	1
GO:0060972	left/right pattern formation	 2.324081	default_and_biomart_annot	0.000000e+00	0.006129456	left/right pattern formation	0.0153493710740205	124	2.32408138417477	0	0	299157	25	137	2.05533273679477	0.00040112839882922	0.00278087428937351	0.0001999600079984	0.00659993787406041	0.609278144371126	1	left/right pattern formation	0.0155754933808855	125	2.3088112645344	0	0	305204	25	141	2.19471228889387	0.000151093273075276	0.0010829221020689	0.0001999600079984	0.00612945592699642	0.769846030793841	1
GO:0061005	cell differentiation involved in kidney development	 3.302669	default_and_biomart_annot	0.000000e+00	0.017757765	cell differentiation involved in kidney development	0.0101044602277986	116	3.30266940016549	0	0	375325	21	54	4.38014243241375	2.13427764350627e-09	3.8756709595574e-08	0.0011997600479904	0.0249854790946573	0.565886822635473	1	cell differentiation involved in kidney development	0.0112963780532351	127	3.23433302155654	0	0	361497	23	59	4.82539115449683	5.30531174547377e-11	9.90386050755398e-10	0.000799840031993601	0.0177577653193641	0.614877024595081	1
GO:0061049	cell growth involved in cardiac muscle cell development	 5.151959	default_annot	0.000000e+00	0.044149099	cell growth involved in cardiac muscle cell development	0.00318289765134328	57	5.15195918923172	0	0	371066	5	20	2.81580584940884	0.0274835623187042	0.0916948351950367	0.0025994801039792	0.0441490989827924	0.477904419116177	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0061061	muscle structure development	 1.833697	default_annot	0.000000e+00	0.021953768	muscle structure development	0.0798565298259867	509	1.83369702592757	0	0	347439	117	648	2.03363755790638	5.26245713672324e-14	1.68398628375144e-12	0.000999800039992002	0.0219537682421675	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0061371	determination of heart left/right asymmetry	 3.015475	default_and_biomart_annot	1.426108e-15	0.006129456	determination of heart left/right asymmetry	0.00744023657917257	77	2.97731107048221	2.22044604925031e-16	2.84912001625077e-15	308876	12	67	2.01729374286006	0.0140595019891854	0.0539753229255632	0.0001999600079984	0.00659993787406041	0.804239152169566	1	determination of heart left/right asymmetry	0.00734607369981104	77	3.01547461125349	1.11022302462516e-16	1.42610790901255e-15	310185	12	72	2.06302955156024	0.0121981034066662	0.0447678693054176	0.0001999600079984	0.00612945592699642	0.884823035392921	1
GO:0061448	connective tissue development	 2.376315	default_and_biomart_annot	0.000000e+00	0.027512101	connective tissue development	0.0405640582094305	325	2.30495364628689	0	0	333172	66	274	2.7130392125691	3.41948691584548e-14	1.12159170839732e-12	0.0013997200559888	0.0275121005761395	0.997400519896021	1	connective tissue development	0.0401933675269945	332	2.37631451979503	0	0	325721	67	281	2.95138035490113	4.44089209850063e-16	1.40108847201233e-14	0.001999600079984	0.0378520787070656	0.99880023995201	1
GO:0071107	response to parathyroid hormone	 8.352307	default_and_biomart_annot	0.000000e+00	0.006129456	response to parathyroid hormone	0.00120554050011361	35	8.35230743241108	0	0	389257	1	12	0.938601949802945	0.672434133295526	0.805508863623584	0.0001999600079984	0.00659993787406041	0.995200959808038	1	response to parathyroid hormone	0.00171222475177572	36	6.04869884340733	0	0	378954	2	15	1.65042364124819	0.344761038547066	0.52810499800154	0.0001999600079984	0.00612945592699642	0.742051589682064	1
GO:0071216	cellular response to biotic stimulus	 1.305366	default_and_biomart_annot	3.017318e-02	0.006599938	cellular response to biotic stimulus	0.0167936210431355	76	1.30193551953267	0.0144920631446297	0.0368837766163999	364978	16	226	0.797396346735246	0.860241109917512	0.920959882669748	0.0001999600079984	0.00659993787406041	0.870425914817037	1	cellular response to biotic stimulus	0.0174106571634465	79	1.30536558809442	0.0122133633476478	0.0301731795107974	371901	17	245	0.85889393575161	0.777600767295276	0.864802337571225	0.000399920015996801	0.010524724323428	0.83003399320136	1
GO:0071219	cellular response to molecule of bacterial origin	 1.458031	default_and_biomart_annot	2.863609e-03	0.006129456	cellular response to molecule of bacterial origin	0.0151562411770702	75	1.42360658483877	0.00203139301096456	0.00637604696264473	367114	15	199	0.848986688263971	0.782800907488112	0.874258174611111	0.0001999600079984	0.00659993787406041	0.891821635672865	1	cellular response to molecule of bacterial origin	0.0153903306670437	78	1.45803142350777	0.000899688239699326	0.00286360947090139	374043	16	218	0.908490077751298	0.692313786075133	0.802746072507944	0.0001999600079984	0.00612945592699642	0.778644271145771	1
GO:0071222	cellular response to lipopolysaccharide	 1.511659	default_and_biomart_annot	1.444295e-03	0.006129456	cellular response to lipopolysaccharide	0.014083093099842	74	1.51165923519832	0.000462984764153074	0.00165966123106238	370964	14	189	0.834312844269285	0.797795842349736	0.884417528654713	0.0001999600079984	0.00659993787406041	0.779244151169766	1	cellular response to lipopolysaccharide	0.0149775546716726	78	1.49821424275389	0.000427265047775349	0.00144429507064412	374043	16	209	0.947611660046809	0.626277377648437	0.756045301502197	0.0001999600079984	0.00612945592699642	0.620675864827035	1
GO:0071236	cellular response to antibiotic	 7.676675	default_and_biomart_annot	0.000000e+00	0.006129456	cellular response to antibiotic	0.00155176353941915	36	6.67416884894456	0	0	385601	2	11	2.04785879957006	0.254950902337143	0.44989318610132	0.0001999600079984	0.00659993787406041	0.721455708858228	1	cellular response to antibiotic	0.00131164138894375	35	7.67667516750132	0	0	389257	1	13	0.952167485335495	0.665605755470663	0.785077186437304	0.0001999600079984	0.00612945592699642	0.99500099980004	1
GO:0071374	cellular response to parathyroid hormone stimulus	10.810818	default_and_biomart_annot	0.000000e+00	0.006129456	cellular response to parathyroid hormone stimulus	0.000931386001915536	35	10.8108183486363	0	0	389257	1	9	1.25146926640393	0.56698238296816	0.735431287295469	0.0001999600079984	0.00659993787406041	0.99500099980004	1	cellular response to parathyroid hormone stimulus	0.00134077530620583	36	7.72443512927384	0	0	378954	2	11	2.25057769261117	0.221355585372195	0.389756326071473	0.0001999600079984	0.00612945592699642	0.720255948810238	1
