phastCons_id	acc_element_bed_chr	acc_element_bed_start	acc_element_bed_end	id	acc_element_len	acc_element_size	acc_element_gap_count	acc_element_shift_count	hamming_ingroup_incl_gaps	hamming_outgroup/Users/anabella/Downloads/elements_20240919/data/5. mammals accelerated  functional regions/mammals_join_filtered_elements_norm_cod_oneacczerogap_functionalregions.csv_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	acc_element_table_browser	acc_element_shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding	acc_elements_in_phastCons_count	functional_element_shift_count	functional_element_gap_count	acc_elements_in_phastCons_shift_counts	acc_elements_in_phastCons_gap_counts	phastCons_seqnames	phastCons_start	phastCons_end	phastCons_width	phastCons_strand	functional_elements_shift_rel	functional_elements_acc_elements_count_rel	functional_element_shift_count_exclgt0gap	acc_elements_count_exclgt0gap
1016	chr1	27109520	27109545	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27109520_27109545.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr1:27109520-27109545	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	2	2	0	1 1	0 0	chr1	27109521	27109645	125	*	2	2	0.016	0.016
1016	chr1	27109570	27109620	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_27109570_27109620.maf	50	50	0	1	0.06	0.08	0.0141421355496619	0.06	0.08	0.0141421355496619	chr1:27109570-27109620	0.02	0.0328041624481036	0.0291083916083916	0.0438567159731443	TRUE	2	2	0	1 1	0 0	chr1	27109521	27109645	125	*	2	2	0.016	0.016
1017	chr1	27114041	27114066	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27114041_27114066.maf	25	25	0	2	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr1:27114041-27114066	0.08	0.0701143847897472	0.129545454545455	0.147302585679387	TRUE	6	11	14	4 2 2 4 2 1	14 0 0 0 0 0	chr1	27113824	27114304	481	*	11	5	0.0228690228690229	0.0103950103950104
1017	chr1	27114066	27114091	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27114066_27114091.maf	25	25	0	2	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr1:27114066-27114091	0.08	0.0701143847897472	0.129545454545455	0.147302585679387	TRUE	6	11	14	4 2 2 4 2 1	14 0 0 0 0 0	chr1	27113824	27114304	481	*	11	5	0.0228690228690229	0.0103950103950104
1017	chr1	27114220	27114245	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27114220_27114245.maf	25	25	0	1	0	0.04	0.0282842710993239	0	0.04	0.0282842710993239	chr1:27114220-27114245	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	6	11	14	4 2 2 4 2 1	14 0 0 0 0 0	chr1	27113824	27114304	481	*	11	5	0.0228690228690229	0.0103950103950104
1017	chr1	27113991	27114016	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27113991_27114016.maf	25	39	14	4	0.0512820512820513	0.153846153846154	0.0725237798845395	0.0512820512820513	0.153846153846154	0.0725237798845395	chr1:27113991-27114016	0.102564102564103	0.186828434323868	0.167316657701273	0.250798181445227	TRUE	6	11	14	4 2 2 4 2 1	14 0 0 0 0 0	chr1	27113824	27114304	481	*	11	5	0.0228690228690229	0.0103950103950104
1017	chr1	27114016	27114041	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27114016_27114041.maf	25	25	0	2	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr1:27114016-27114041	0.08	0.0701143986888884	0.129545454545455	0.147302592295223	TRUE	6	11	14	4 2 2 4 2 1	14 0 0 0 0 0	chr1	27113824	27114304	481	*	11	5	0.0228690228690229	0.0103950103950104
1017	chr1	27114041	27114091	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_27114041_27114091.maf	50	50	0	4	0.1	0.14	0.0282842710993239	0.1	0.14	0.0282842710993239	chr1:27114041-27114091	0.08	0.0701143847897472	0.129545454545455	0.147302585679387	TRUE	6	11	14	4 2 2 4 2 1	14 0 0 0 0 0	chr1	27113824	27114304	481	*	11	5	0.0228690228690229	0.0103950103950104
10176	chr2	19353288	19353313	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19353288_19353313.maf	25	30	5	5	0.566666666666667	0.733333333333333	0.117851146263644	0.566666666666667	0.733333333333333	0.117851146263644	chr2:19353288-19353313	0.166666666666667	0.306412503634104	0.274621212121212	0.41146741369183	TRUE	3	11	8	5 3 3	5 0 3	chr2	19353139	19353360	222	*	3	1	0.0135135135135135	0.0045045045045045
10176	chr2	19353238	19353263	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19353238_19353263.maf	25	25	0	3	0.52	0.56	0.0282842869043923	0.52	0.56	0.0282842869043923	chr2:19353238-19353263	0.12	0.0701144264871709	0.196503496503497	0.208637621103493	TRUE	3	11	8	5 3 3	5 0 3	chr2	19353139	19353360	222	*	3	1	0.0135135135135135	0.0045045045045045
10176	chr2	19353138	19353188	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_19353138_19353188.maf	50	53	3	3	0.377358490566038	0.433962264150943	0.0400249028873373	0.377358490566038	0.433962264150943	0.0400249028873373	chr2:19353138-19353188	0.0566037735849057	0.101088885133341	0.0903813167964111	0.135601420063932	TRUE	3	11	8	5 3 3	5 0 3	chr2	19353139	19353360	222	*	3	1	0.0135135135135135	0.0045045045045045
1018	chr1	27283359	27283384	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27283359_27283384.maf	25	25	0	2	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr1:27283359-27283384	0.08	0.0701143847897472	0.129545454545455	0.147302585679387	TRUE	2	6	0	4 2	0 0	chr1	27283335	27283454	120	*	6	2	0.05	0.0166666666666667
1018	chr1	27283409	27283434	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27283409_27283434.maf	25	25	0	4	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr1:27283409-27283434	0.16	0.144734829473034	0.263461538461538	0.300599655873238	TRUE	2	6	0	4 2	0 0	chr1	27283335	27283454	120	*	6	2	0.05	0.0166666666666667
1019	chr1	27294510	27294560	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_27294510_27294560.maf	50	50	0	1	0.1	0.2	0.0707106803824877	0.1	0.2	0.0707106803824877	chr1:27294510-27294560	0.02	0.182045058764249	0.0291083916083916	0.184357538176518	TRUE	3	5	0	4 1 1	0 0 0	chr1	27294511	27294634	124	*	6	3	0.0483870967741935	0.0241935483870968
1019	chr1	27294560	27294610	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_27294560_27294610.maf	50	50	0	4	0.14	0.24	0.0707106751141316	0.14	0.24	0.0707106751141316	chr1:27294560-27294610	0.08	0.182045044865108	0.129545454545455	0.223433263309937	TRUE	3	5	0	4 1 1	0 0 0	chr1	27294511	27294634	124	*	6	3	0.0483870967741935	0.0241935483870968
1019	chr1	27294510	27294535	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27294510_27294535.maf	25	25	0	1	0.08	0.28	0.141421360764975	0.08	0.28	0.141421360764975	chr1:27294510-27294535	0.04	0.368596177422038	0.0625874125874126	0.373872072003948	TRUE	3	5	0	4 1 1	0 0 0	chr1	27294511	27294634	124	*	6	3	0.0483870967741935	0.0241935483870968
10203	chr2	19914131	19914181	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_19914131_19914181.maf	50	50	0	6	0.18	0.2	0.0141421329154839	0.18	0.2	0.0141421329154839	chr2:19914131-19914181	0.12	0.0328041554985329	0.196503496503497	0.199222831914597	TRUE	3	18	3	9 6 3	0 0 3	chr2	19914032	19914279	248	*	15	2	0.0604838709677419	0.00806451612903226
10203	chr2	19914081	19914131	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_19914081_19914131.maf	50	50	0	9	0.18	0.22	0.0282842658309677	0.18	0.22	0.0282842658309677	chr2:19914081-19914131	0.18	0.070114370890606	0.296940559440559	0.305106081300026	TRUE	3	18	3	9 6 3	0 0 3	chr2	19914032	19914279	248	*	15	2	0.0604838709677419	0.00806451612903226
10203	chr2	19914031	19914056	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19914031_19914056.maf	25	28	3	3	0.142857142857143	0.178571428571429	0.0252538125407613	0.142857142857143	0.178571428571429	0.0252538125407613	chr2:19914031-19914056	0.107142857142857	0.0621193346631198	0.174981268731269	0.185680521718874	TRUE	3	18	3	9 6 3	0 0 3	chr2	19914032	19914279	248	*	15	2	0.0604838709677419	0.00806451612903226
10205	chr2	19933489	19933514	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19933489_19933514.maf	25	25	0	1	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr2:19933489-19933514	0.04	0.070114370890606	0.0625874125874126	0.0939851542520012	TRUE	1	1	0	1	0	chr2	19933397	19933514	118	*	1	1	0.00847457627118644	0.00847457627118644
10207	chr2	19936248	19936273	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19936248_19936273.maf	25	25	0	4	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:19936248-19936273	0.16	0.219355274156322	0.263461538461538	0.342824617769372	TRUE	2	8	0	4 8	0 0	chr2	19936214	19936372	159	*	12	2	0.0754716981132075	0.0125786163522013
10207	chr2	19936248	19936298	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_19936248_19936298.maf	50	50	0	8	0.14	0.2	0.0424264092831639	0.14	0.2	0.0424264092831639	chr2:19936248-19936298	0.16	0.107424614080961	0.263461538461538	0.284520702162363	TRUE	2	8	0	4 8	0 0	chr2	19936214	19936372	159	*	12	2	0.0754716981132075	0.0125786163522013
1021	chr1	27297960	27297985	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27297960_27297985.maf	25	25	0	6	0.16	0.32	0.113137084397295	0.16	0.32	0.113137084397295	chr1:27297960-27297985	0.24	0.293975718839609	0.397377622377622	0.494298187366449	TRUE	2	9	1	6 3	0 1	chr1	27297921	27298114	194	*	6	1	0.0309278350515464	0.00515463917525773
1021	chr1	27297985	27298035	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_27297985_27298035.maf	50	51	1	3	0.0980392156862745	0.117647058823529	0.0138648382576729	0.0980392156862745	0.117647058823529	0.0138648382576729	chr1:27297985-27298035	0.0588235294117647	0.0320725880983516	0.094097079391197	0.0994128324577857	TRUE	2	9	1	6 3	0 1	chr1	27297921	27298114	194	*	6	1	0.0309278350515464	0.00515463917525773
10216	chr2	19975548	19975573	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19975548_19975573.maf	25	25	0	3	0.08	0.16	0.0565685421986477	0.08	0.16	0.0565685421986477	chr2:19975548-19975573	0.12	0.144734829473034	0.196503496503497	0.244052852883731	TRUE	1	3	0	3	0	chr2	19975524	19975672	149	*	3	1	0.0201342281879195	0.00671140939597315
10218	chr2	20000450	20000500	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20000450_20000500.maf	50	50	0	10	0.32	0.48	0.113137084397295	0.32	0.48	0.113137084397295	chr2:20000450-20000500	0.2	0.293975718839609	0.33041958041958	0.442265556415957	TRUE	1	10	0	10	0	chr2	20000437	20000540	104	*	10	1	0.0961538461538462	0.00961538461538462
10219	chr2	20034389	20034414	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20034389_20034414.maf	25	25	0	3	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr2:20034389-20034414	0.12	0.0701143847897472	0.196503496503497	0.208637607090727	TRUE	1	3	0	3	0	chr2	20034315	20034419	105	*	3	1	0.0285714285714286	0.00952380952380952
1022	chr1	27301441	27301466	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27301441_27301466.maf	25	29	4	4	0.172413793103448	0.275862068965517	0.0731489757093378	0.172413793103448	0.275862068965517	0.0731489757093378	chr1:27301441-27301466	0.137931034482759	0.188477845415169	0.226519170484688	0.294677506453097	TRUE	2	7	4	4 3	4 0	chr1	27301262	27301466	205	*	3	1	0.0146341463414634	0.0048780487804878
1022	chr1	27301386	27301411	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27301386_27301411.maf	25	25	0	3	0.36	0.44	0.0565685316619354	0.36	0.44	0.0565685316619354	chr1:27301386-27301411	0.12	0.144734801674752	0.196503496503497	0.244052836398042	TRUE	2	7	4	4 3	4 0	chr1	27301262	27301466	205	*	3	1	0.0146341463414634	0.0048780487804878
10227	chr2	20254909	20254959	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20254909_20254959.maf	50	50	0	4	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr2:20254909-20254959	0.08	0.0701143847897472	0.129545454545455	0.147302585679387	TRUE	1	4	0	4	0	chr2	20254860	20254991	132	*	4	1	0.0303030303030303	0.00757575757575758
1023	chr1	27303698	27303748	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_27303698_27303748.maf	50	50	0	5	0.12	0.14	0.01414213818384	0.12	0.14	0.01414213818384	chr1:27303698-27303748	0.1	0.0328041693976742	0.163024475524476	0.166292192089411	TRUE	2	5	0	3 5	0 0	chr1	27303618	27303797	180	*	8	2	0.0444444444444444	0.0111111111111111
1023	chr1	27303723	27303748	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27303723_27303748.maf	25	25	0	3	0.12	0.2	0.0565685474670039	0.12	0.2	0.0565685474670039	chr1:27303723-27303748	0.12	0.144734843372176	0.196503496503497	0.244052861126576	TRUE	2	5	0	3 5	0 0	chr1	27303618	27303797	180	*	8	2	0.0444444444444444	0.0111111111111111
10230	chr2	20258271	20258296	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20258271_20258296.maf	25	25	0	1	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr2:20258271-20258296	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	1	1	0	1	0	chr2	20258217	20258384	168	*	1	1	0.00595238095238095	0.00595238095238095
10231	chr2	20260382	20260432	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20260382_20260432.maf	50	50	0	5	0.14	0.18	0.02828427636768	0.14	0.18	0.02828427636768	chr2:20260382-20260432	0.1	0.0701143986888884	0.163024475524476	0.177462696146358	TRUE	2	8	0	3 5	0 0	chr2	20260333	20260468	136	*	8	2	0.0588235294117647	0.0147058823529412
10231	chr2	20260332	20260357	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20260332_20260357.maf	25	25	0	3	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr2:20260332-20260357	0.12	0.0701143847897472	0.196503496503497	0.208637607090727	TRUE	2	8	0	3 5	0 0	chr2	20260333	20260468	136	*	8	2	0.0588235294117647	0.0147058823529412
10232	chr2	20263189	20263214	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20263189_20263214.maf	25	25	0	1	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr2:20263189-20263214	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	1	1	0	1	0	chr2	20263184	20263487	304	*	1	1	0.00328947368421053	0.00328947368421053
10238	chr2	20297547	20297572	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20297547_20297572.maf	25	25	0	3	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr2:20297547-20297572	0.12	0.0701143986888884	0.196503496503497	0.208637611761648	TRUE	1	3	0	3	0	chr2	20297548	20297692	145	*	3	1	0.0206896551724138	0.00689655172413793
10240	chr2	20308536	20308561	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20308536_20308561.maf	25	28	3	1	0.0714285714285714	0.107142857142857	0.0252538125407613	0.0714285714285714	0.107142857142857	0.0252538125407613	chr2:20308536-20308561	0.0357142857142857	0.0621193346631198	0.0554133366633367	0.0832433157626062	TRUE	4	11	12	7 3 1 1	9 0 3 3	chr2	20308312	20308587	276	*	3	1	0.0108695652173913	0.0036231884057971
10240	chr2	20308361	20308411	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20308361_20308411.maf	50	50	0	3	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr2:20308361-20308411	0.06	0.107424607131391	0.0960664335664336	0.144113864272344	TRUE	4	11	12	7 3 1 1	9 0 3 3	chr2	20308312	20308587	276	*	3	1	0.0108695652173913	0.0036231884057971
10240	chr2	20308511	20308561	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20308511_20308561.maf	50	59	9	7	0.135593220338983	0.203389830508475	0.047939438433695	0.135593220338983	0.203389830508475	0.047939438433695	chr2:20308511-20308561	0.11864406779661	0.121969259241515	0.194233732369326	0.229353968768894	TRUE	4	11	12	7 3 1 1	9 0 3 3	chr2	20308312	20308587	276	*	3	1	0.0108695652173913	0.0036231884057971
10240	chr2	20308311	20308361	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20308311_20308361.maf	50	53	3	1	0.113207547169811	0.132075471698113	0.0133416378080165	0.113207547169811	0.132075471698113	0.0133416378080165	chr2:20308311-20308361	0.0188679245283019	0.0306922643815144	0.0272133526850508	0.0410192839677357	TRUE	4	11	12	7 3 1 1	9 0 3 3	chr2	20308312	20308587	276	*	3	1	0.0108695652173913	0.0036231884057971
10242	chr2	20312380	20312405	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20312380_20312405.maf	25	25	0	3	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr2:20312380-20312405	0.12	0.0701143847897472	0.196503496503497	0.208637607090727	TRUE	3	7	21	3 2 2	0 0 21	chr2	20312225	20312440	216	*	5	2	0.0231481481481481	0.00925925925925926
10242	chr2	20312224	20312274	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20312224_20312274.maf	50	71	21	2	0.0563380281690141	0.0704225352112676	0.00995925305836504	0.0563380281690141	0.0704225352112676	0.00995925305836504	chr2:20312224-20312274	0.028169014084507	0.021768751619858	0.0427829213040481	0.0480026759920261	TRUE	3	7	21	3 2 2	0 0 21	chr2	20312225	20312440	216	*	5	2	0.0231481481481481	0.00925925925925926
10242	chr2	20312324	20312374	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20312324_20312374.maf	50	50	0	2	0.12	0.14	0.01414213818384	0.12	0.14	0.01414213818384	chr2:20312324-20312374	0.04	0.0328041693976742	0.0625874125874126	0.0706632701214593	TRUE	3	7	21	3 2 2	0 0 21	chr2	20312225	20312440	216	*	5	2	0.0231481481481481	0.00925925925925926
10243	chr2	20318599	20318624	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20318599_20318624.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr2:20318599-20318624	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	1	1	0	1	0	chr2	20318531	20318650	120	*	1	1	0.00833333333333333	0.00833333333333333
10244	chr2	20447892	20447917	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20447892_20447917.maf	25	25	0	1	0.08	0.2	0.0848528185663277	0.08	0.2	0.0848528185663277	chr2:20447892-20447917	0.04	0.219355288055463	0.0625874125874126	0.228109461908712	TRUE	4	6	32	2 1 2 1	8 0 3 21	chr2	20447462	20448057	596	*	1	1	0.00167785234899329	0.00167785234899329
10244	chr2	20448024	20448049	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20448024_20448049.maf	25	46	21	1	0.130434782608696	0.195652173913043	0.0461156599737189	0.130434782608696	0.195652173913043	0.0461156599737189	chr2:20448024-20448049	0.0217391304347826	0.117157710122596	0.0320196108239587	0.121454454502451	TRUE	4	6	32	2 1 2 1	8 0 3 21	chr2	20447462	20448057	596	*	1	1	0.00167785234899329	0.00167785234899329
10244	chr2	20447486	20447511	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20447486_20447511.maf	25	33	8	2	0.0303030303030303	0.0909090909090909	0.0428549584461569	0.0303030303030303	0.0909090909090909	0.0428549584461569	chr2:20447486-20447511	0.0606060606060606	0.108555225826228	0.0970809493536766	0.145632921352263	TRUE	4	6	32	2 1 2 1	8 0 3 21	chr2	20447462	20448057	596	*	1	1	0.00167785234899329	0.00167785234899329
10244	chr2	20447511	20447561	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20447511_20447561.maf	50	53	3	2	0.0188679245283019	0.0377358490566038	0.0133416378080165	0.0188679245283019	0.0377358490566038	0.0133416378080165	chr2:20447511-20447561	0.0377358490566038	0.0306922643815144	0.058797334740731	0.0663260255516517	TRUE	4	6	32	2 1 2 1	8 0 3 21	chr2	20447462	20448057	596	*	1	1	0.00167785234899329	0.00167785234899329
10260	chr2	21006171	21006196	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21006171_21006196.maf	25	25	0	6	0.32	0.36	0.0282842869043923	0.32	0.36	0.0282842869043923	chr2:21006171-21006196	0.24	0.0701144264871709	0.397377622377622	0.403515808324924	TRUE	1	6	0	6	0	chr2	21006162	21006344	183	*	6	1	0.0327868852459016	0.00546448087431694
10262	chr2	21007562	21007587	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21007562_21007587.maf	25	25	0	5	0.28	0.36	0.05656855273536	0.28	0.36	0.05656855273536	chr2:21007562-21007587	0.2	0.144734857271317	0.33041958041958	0.360728815086902	TRUE	2	7	0	5 7	0 0	chr2	21007308	21007816	509	*	12	2	0.0235756385068762	0.00392927308447937
10262	chr2	21007537	21007587	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21007537_21007587.maf	50	50	0	7	0.24	0.34	0.0707106856508439	0.24	0.34	0.0707106856508439	chr2:21007537-21007587	0.14	0.18204507266339	0.229982517482517	0.293312745765702	TRUE	2	7	0	5 7	0 0	chr2	21007308	21007816	509	*	12	2	0.0235756385068762	0.00392927308447937
10271	chr2	21010646	21010671	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21010646_21010671.maf	25	25	0	5	0.24	0.32	0.0565685421986477	0.24	0.32	0.0565685421986477	chr2:21010646-21010671	0.2	0.144734829473034	0.33041958041958	0.360728803933426	TRUE	1	5	0	5	0	chr2	21010623	21010723	101	*	5	1	0.0495049504950495	0.0099009900990099
10284	chr2	21027981	21028006	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21027981_21028006.maf	25	25	0	4	0.08	0.16	0.0565685421986477	0.08	0.16	0.0565685421986477	chr2:21027981-21028006	0.16	0.144734829473034	0.263461538461538	0.300599655873238	TRUE	1	4	0	4	0	chr2	21027865	21028051	187	*	4	1	0.0213903743315508	0.0053475935828877
10286	chr2	21033295	21033320	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21033295_21033320.maf	25	25	0	5	0.16	0.32	0.113137084397295	0.16	0.32	0.113137084397295	chr2:21033295-21033320	0.2	0.293975718839609	0.33041958041958	0.442265556415957	TRUE	1	5	0	5	0	chr2	21033296	21033408	113	*	5	1	0.0442477876106195	0.00884955752212389
10287	chr2	21035577	21035602	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21035577_21035602.maf	25	25	0	3	0.12	0.2	0.0565685474670039	0.12	0.2	0.0565685474670039	chr2:21035577-21035602	0.12	0.144734843372176	0.196503496503497	0.244052861126576	TRUE	1	3	0	3	0	chr2	21035578	21035703	126	*	3	1	0.0238095238095238	0.00793650793650794
10289	chr2	21040932	21040982	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21040932_21040982.maf	50	50	0	9	0.14	0.26	0.0848528080296154	0.14	0.26	0.0848528080296154	chr2:21040932-21040982	0.18	0.219355260257181	0.296940559440559	0.369175332387428	TRUE	1	9	0	9	0	chr2	21040933	21041085	153	*	9	1	0.0588235294117647	0.0065359477124183
1029	chr1	27360238	27360263	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_27360238_27360263.maf	25	25	0	1	0.12	0.16	0.0282842710993239	0.12	0.16	0.0282842710993239	chr1:27360238-27360263	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	TRUE	1	1	0	1	0	chr1	27360239	27360370	132	*	1	1	0.00757575757575758	0.00757575757575758
