seqnames	start	end	element_accelerated_ranking_name	cluster
chr5	10180573	10180996	ncAvAR-2334	949
chr1	31627937	31628360	ncAvAR-2335	55
chr3	26186904	26187328	ncAvAR-2336	680
chr12	16074651	16075076	ncAvAR-2337	1410
chr1	65542764	65543189	ncAvAR-2338	113
chr3	72180205	72180631	ncAvAR-2339	755
chr7	5376126	5376552	ncAvAR-2340	1121
chr1	158404025	158404878	ncAvAR-2341	281
chr1	158620128	158620554	ncAvAR-2342	283
chr3	77057766	77058193	ncAvAR-2343	766
chr3	103222144	103222571	ncAvAR-2344	805
chr7	25971553	25971980	ncAvAR-2345	1166
chr1	4919653	4920080	ncAvAR-2346	6
chr2	34897595	34898022	ncAvAR-2347	420
chr2	91294845	91295700	ncAvAR-2348	524
chr3	72459009	72459437	ncAvAR-2349	757
chr4	15162858	15163286	ncAvAR-2350	847
chr5	33768971	33769399	ncAvAR-2351	993
chr1	157673514	157673942	ncAvAR-2352	278
chr2	8395841	8396269	ncAvAR-2353	347
chr2	40494236	40494664	ncAvAR-2354	434
chr6	33291141	33291570	ncAvAR-2355	1105
chr1	25556093	25556522	ncAvAR-2356	40
chr13	11707867	11708296	ncAvAR-2357	1436
chr4	11120475	11120905	ncAvAR-2358	842
chr1	174497622	174498053	ncAvAR-2359	305
chr3	94722490	94722922	ncAvAR-2360	781
chr7	33844028	33844460	ncAvAR-2361	1187
chr12	12737717	12738149	ncAvAR-2362	1401
chr2	15740168	15740600	ncAvAR-2363	373
chr2	104998844	104999277	ncAvAR-2364	538
chr1	94905348	94905782	ncAvAR-2365	161
chr6	18089316	18089750	ncAvAR-2366	1079
chr1	157701166	157701600	ncAvAR-2367	278
chr2	30503389	30503823	ncAvAR-2368	405
chr2	63990690	63991559	ncAvAR-2369	481
chr4	33070797	33071232	ncAvAR-2370	873
chr11	4721036	4721471	ncAvAR-2371	1336
chr2	63330870	63331305	ncAvAR-2372	475
chr2	103455311	103455746	ncAvAR-2373	531
chr5	31520659	31521095	ncAvAR-2374	989
chr10	16545439	16545875	ncAvAR-2375	1316
chr10	16795221	16795658	ncAvAR-2376	1318
chr2	27614391	27614828	ncAvAR-2377	395
chr5	31784490	31784928	ncAvAR-2378	990
chr1	99909022	99909460	ncAvAR-2379	174
chr5	11207984	11208423	ncAvAR-2380	955
chr9	12068393	12068832	ncAvAR-2381	1277
chr15	2035237	2035676	ncAvAR-2382	1458
chr3	23466574	23467013	ncAvAR-2383	673
chr6	30540173	30540614	ncAvAR-2384	1100
chr4	18438495	18438937	ncAvAR-2385	853
chr5	56058469	56058911	ncAvAR-2386	1060
chr13	10141067	10141509	ncAvAR-2387	1432
chr2	89732938	89733380	ncAvAR-2388	518
chr5	37019818	37020261	ncAvAR-2389	1011
chr1	46315985	46316428	ncAvAR-2390	74
chr3	72026589	72027033	ncAvAR-2391	754
chr11	9156750	9157194	ncAvAR-2392	1354
chr2	56596628	56597517	ncAvAR-2393	457
chr2	128114157	128114601	ncAvAR-2394	592
chr2	122260630	122261075	ncAvAR-2395	577
chr20	4770503	4770948	ncAvAR-2396	1498
chr1	26433171	26433617	ncAvAR-2397	48
chr8	24194484	24195378	ncAvAR-2398	1246
chr5	58812795	58813242	ncAvAR-2399	1062
chr5	58858128	58858575	ncAvAR-2400	1062
chr8	12873176	12873623	ncAvAR-2401	1207
chr8	28091036	28091483	ncAvAR-2402	1264
chr1	146379435	146379882	ncAvAR-2403	253
chr2	91133676	91134123	ncAvAR-2404	523
chr3	953833	954280	ncAvAR-2405	620
chr1	157912147	157912595	ncAvAR-2406	279
chr1	25886201	25886649	ncAvAR-2407	42
chr6	14826666	14827115	ncAvAR-2408	1072
chr9	12072990	12073439	ncAvAR-2409	1277
chr1	64585506	64585955	ncAvAR-2410	112
chr1	25580437	25580888	ncAvAR-2411	40
chr2	67479158	67479609	ncAvAR-2412	491
chr6	34919978	34920430	ncAvAR-2413	1110
chr8	13512658	13513110	ncAvAR-2414	1210
chr5	47758056	47758509	ncAvAR-2415	1038
chr10	13346231	13346684	ncAvAR-2416	1305
chr4	8474829	8475283	ncAvAR-2417	838
chr4	78708585	78709039	ncAvAR-2418	922
chr11	4704548	4705002	ncAvAR-2419	1336
chr4	78638762	78639217	ncAvAR-2420	921
chr1	158483692	158484147	ncAvAR-2421	282
chr2	117110906	117111361	ncAvAR-2422	566
chr4	40750348	40750804	ncAvAR-2423	886
chr13	11591372	11591828	ncAvAR-2424	1436
chr8	23731048	23731505	ncAvAR-2425	1243
chr2	35391729	35392186	ncAvAR-2426	423
chr2	13997047	13997505	ncAvAR-2427	366
chr1	57689004	57689462	ncAvAR-2428	99
chr3	67520148	67520607	ncAvAR-2429	744
chr10	11971544	11972003	ncAvAR-2430	1304
chr2	125019852	125020771	ncAvAR-2431	578
chr3	18444315	18444775	ncAvAR-2432	652
chr1	157666298	157666759	ncAvAR-2433	278
chr12	16149019	16149480	ncAvAR-2434	1411
chr2	59755674	59756135	ncAvAR-2435	463
chr4	37438732	37439194	ncAvAR-2436	879
chr7	25728265	25728727	ncAvAR-2437	1164
chr1	66040011	66040473	ncAvAR-2438	116
chr5	33984908	33985834	ncAvAR-2439	995
chr5	35239681	35240144	ncAvAR-2440	1000
chr1	158133270	158133733	ncAvAR-2441	280
chr10	16154986	16155449	ncAvAR-2442	1314
chr2	49412706	49413169	ncAvAR-2443	444
chr2	104030850	104031313	ncAvAR-2444	535
chr20	12905795	12906258	ncAvAR-2445	1518
chr4	73795181	73795645	ncAvAR-2446	908
chr9	17308143	17308607	ncAvAR-2447	1289
chr11	19403814	19404278	ncAvAR-2448	1380
chr2	103565124	103565588	ncAvAR-2449	532
chr20	8473021	8473485	ncAvAR-2450	1506
chr6	9060413	9060878	ncAvAR-2451	1066
chr1	99755702	99756167	ncAvAR-2452	173
chr13	11615904	11616836	ncAvAR-2453	1436
chr3	68664757	68665224	ncAvAR-2454	747
chr5	35737605	35738072	ncAvAR-2455	1004
chr2	29063315	29063782	ncAvAR-2456	399
chr8	23140198	23140666	ncAvAR-2457	1239
chr11	5302318	5302786	ncAvAR-2458	1338
chr2	67317163	67317631	ncAvAR-2459	490
chr4	8487850	8488319	ncAvAR-2460	838
chr8	23831711	23832180	ncAvAR-2461	1244
chr8	18090178	18090648	ncAvAR-2462	1220
chr9	8045832	8046773	ncAvAR-2463	1273
chr1	195490833	195491304	ncAvAR-2464	330
chr10	17117528	17117999	ncAvAR-2465	1322
chr1	142344381	142344853	ncAvAR-2466	242
chr1	181689129	181689601	ncAvAR-2467	317
chr3	56427962	56428434	ncAvAR-2468	726
chr7	5205813	5206286	ncAvAR-2469	1120
chr1	100639421	100639894	ncAvAR-2470	178
chr3	106563782	106564256	ncAvAR-2471	810
chr3	1587233	1587708	ncAvAR-2472	625
chr5	5448579	5449055	ncAvAR-2473	938
chr5	36479730	36480206	ncAvAR-2474	1007
chr5	44542856	44543332	ncAvAR-2475	1028
chr3	21410233	21410709	ncAvAR-2476	667
chr7	32937288	32937765	ncAvAR-2477	1182
chr2	33333889	33334366	ncAvAR-2478	417
chr2	57335585	57336062	ncAvAR-2479	460
chr3	41163516	41163993	ncAvAR-2480	703
chr1	22963625	22964103	ncAvAR-2481	36
chr14	11436696	11437174	ncAvAR-2482	1456
chr2	50791527	50792005	ncAvAR-2483	452
chr2	59663798	59664276	ncAvAR-2484	463
chr18	3866109	3867067	ncAvAR-2485	1475
chr5	36633273	36633752	ncAvAR-2486	1008
chr1	92624523	92625002	ncAvAR-2487	155
chr7	30124809	30125288	ncAvAR-2488	1175
chr15	2482596	2483076	ncAvAR-2489	1460
chr1	98311523	98312005	ncAvAR-2490	169
chr2	87536237	87536719	ncAvAR-2491	512
chr7	35936657	35937140	ncAvAR-2492	1192
chr17	10096369	10096852	ncAvAR-2493	1472
chr2	91604612	91605095	ncAvAR-2494	524
chr2	37649650	37650134	ncAvAR-2495	427
chr4	25667882	25668368	ncAvAR-2496	857
chr4	31692824	31693310	ncAvAR-2497	867
chr5	47328545	47329031	ncAvAR-2498	1035
chr9	11913791	11914277	ncAvAR-2499	1276
chr1	25497188	25497674	ncAvAR-2500	39
chr2	30597902	30598389	ncAvAR-2501	406
chr6	34522471	34522959	ncAvAR-2502	1108
chr8	16180632	16181120	ncAvAR-2503	1216
chr10	16090019	16090507	ncAvAR-2504	1313
chr12	12844087	12844575	ncAvAR-2505	1403
chr2	91758532	91759020	ncAvAR-2506	525
chr3	100680358	100680847	ncAvAR-2507	795
chr3	50727037	50727527	ncAvAR-2508	712
chr2	112403970	112404461	ncAvAR-2509	553
chr13	10489615	10490107	ncAvAR-2510	1433
chr2	38703640	38704132	ncAvAR-2511	430
chr2	57069166	57069658	ncAvAR-2512	458
chr3	25471547	25472039	ncAvAR-2513	674
chr1	36237857	36238350	ncAvAR-2514	62
chr3	23520068	23520561	ncAvAR-2515	673
chr2	20257017	20257511	ncAvAR-2516	381
chr13	5982387	5982882	ncAvAR-2517	1428
chr2	119086215	119086710	ncAvAR-2518	568
chr3	21718451	21718946	ncAvAR-2519	668
chr2	35174378	35174874	ncAvAR-2520	421
chr1	100139515	100140013	ncAvAR-2521	175
chr1	166974739	166975237	ncAvAR-2522	296
chr2	91627259	91627757	ncAvAR-2523	524
chr5	32101184	32101684	ncAvAR-2524	992
chr4	39875165	39875666	ncAvAR-2525	882
chr2	125146107	125146608	ncAvAR-2526	579
chr7	34111491	34111994	ncAvAR-2527	1189
chr5	46788998	46789502	ncAvAR-2528	1031
chr13	5759665	5760169	ncAvAR-2529	1427
chr3	20681981	20682485	ncAvAR-2530	665
chr6	15228631	15229136	ncAvAR-2531	1073
chr8	27510575	27511080	ncAvAR-2532	1259
chr2	16926896	16927401	ncAvAR-2533	376
chr2	103941817	103942322	ncAvAR-2534	535
chr1	136228481	136228987	ncAvAR-2535	230
chr2	50567029	50567535	ncAvAR-2536	449
chr1	54950204	54950710	ncAvAR-2537	96
chr5	47477263	47477770	ncAvAR-2538	1035
chr2	86707604	86708112	ncAvAR-2539	508
chr3	1768554	1769062	ncAvAR-2540	625
chr1	110963066	110963575	ncAvAR-2541	193
chr1	4880858	4881367	ncAvAR-2542	6
chr3	1146186	1146695	ncAvAR-2543	622
chr2	59145795	59146305	ncAvAR-2544	462
chr1	145531180	145531691	ncAvAR-2545	249
chr12	16513666	16514177	ncAvAR-2546	1414
chr4	18508941	18509453	ncAvAR-2547	854
chr5	47204824	47205336	ncAvAR-2548	1034
chr6	30883996	30884508	ncAvAR-2549	1102
chr1	145815772	145816286	ncAvAR-2550	251
chr18	2443442	2443957	ncAvAR-2551	1473
chr2	117040603	117041119	ncAvAR-2552	565
chr4	57154013	57154530	ncAvAR-2553	899
chr9	16901877	16902395	ncAvAR-2554	1286
chr1	158117775	158118293	ncAvAR-2555	280
chr3	108413498	108414018	ncAvAR-2556	820
chr1	130733583	130734105	ncAvAR-2557	214
chr10	11790998	11791520	ncAvAR-2558	1303
chr9	16734230	16734753	ncAvAR-2559	1284
chr10	16153337	16153860	ncAvAR-2560	1314
chr11	15323664	15324187	ncAvAR-2561	1371
chr4	40657129	40657653	ncAvAR-2562	885
chr4	9282657	9283182	ncAvAR-2563	840
chr3	71984684	71985211	ncAvAR-2564	754
chr1	154337085	154337612	ncAvAR-2565	266
chr3	21412700	21413227	ncAvAR-2566	667
chr3	40860482	40861009	ncAvAR-2567	701
chr10	5587852	5588380	ncAvAR-2568	1301
chr3	25466882	25467410	ncAvAR-2569	674
chr3	72539188	72539717	ncAvAR-2570	758
chr6	15135618	15136148	ncAvAR-2571	1073
chr2	91290904	91291965	ncAvAR-2572	524
chr3	103792364	103792895	ncAvAR-2573	808
chr11	8584338	8584870	ncAvAR-2574	1349
chr1	154548453	154548986	ncAvAR-2575	267
chr13	10411211	10411744	ncAvAR-2576	1433
chr2	127890590	127891123	ncAvAR-2577	590
chr1	63842823	63843357	ncAvAR-2578	111
chr5	31974082	31974617	ncAvAR-2579	991
chr1	119259111	119259647	ncAvAR-2580	206
chr1	158212760	158213296	ncAvAR-2581	280
chr2	134936685	134937221	ncAvAR-2582	601
chr20	12830812	12831349	ncAvAR-2583	1517
chr7	16641706	16642244	ncAvAR-2584	1143
chr2	114440446	114441523	ncAvAR-2585	560
chr3	35127106	35127645	ncAvAR-2586	695
chr7	34302971	34303511	ncAvAR-2587	1191
chr9	5896029	5896569	ncAvAR-2588	1271
chr13	6015734	6016274	ncAvAR-2589	1428
chr15	3674716	3675256	ncAvAR-2590	1461
chr3	40960391	40960931	ncAvAR-2591	702
chr20	4193817	4194358	ncAvAR-2592	1492
chr6	17669215	17669757	ncAvAR-2593	1077
chr8	15070703	15071245	ncAvAR-2594	1212
chr2	112423716	112424258	ncAvAR-2595	553
chr5	31759526	31760070	ncAvAR-2596	990
chr3	100767073	100767618	ncAvAR-2597	796
chr1	79363090	79363636	ncAvAR-2598	124
chr1	135592041	135593137	ncAvAR-2599	226
chr8	15818443	15818991	ncAvAR-2600	1214
chr1	65997921	65998469	ncAvAR-2601	116
chr5	38001057	38001606	ncAvAR-2602	1015
chr2	117837637	117838186	ncAvAR-2603	567
chr2	126631602	126632151	ncAvAR-2604	587
chr3	25898934	25900033	ncAvAR-2605	678
chr3	94846460	94847010	ncAvAR-2606	782
chr4	46752491	46753041	ncAvAR-2607	894
chr5	27178614	27179164	ncAvAR-2608	980
chr2	8944107	8944658	ncAvAR-2609	349
chr5	33907151	33907703	ncAvAR-2610	994
chr7	10806471	10807023	ncAvAR-2611	1129
chr3	56998350	56998902	ncAvAR-2612	728
chr5	47652965	47653518	ncAvAR-2613	1037
chr2	106566512	106567065	ncAvAR-2614	542
chr7	33373511	33374065	ncAvAR-2615	1184
chr11	6834102	6834657	ncAvAR-2616	1346
chr3	13578549	13579104	ncAvAR-2617	645
chr2	35418476	35419032	ncAvAR-2618	423
chr1	119287275	119287832	ncAvAR-2619	206
chr2	114466254	114466811	ncAvAR-2620	560
chr13	4156416	4156974	ncAvAR-2621	1425
chr5	46737484	46738045	ncAvAR-2622	1031
chr1	164177074	164177635	ncAvAR-2623	290
chr4	57546157	57546719	ncAvAR-2624	901
chr7	33801901	33802463	ncAvAR-2625	1187
chr8	5829321	5829883	ncAvAR-2626	1204
chr13	16710502	16711064	ncAvAR-2627	1446
chr2	130443293	130443855	ncAvAR-2628	598
chr3	70914691	70915254	ncAvAR-2629	749
chr3	71882918	71883482	ncAvAR-2630	753
chr4	81243497	81244062	ncAvAR-2631	925
chr2	119639642	119640208	ncAvAR-2632	572
chr4	40672928	40673495	ncAvAR-2633	885
chr2	68134822	68135389	ncAvAR-2634	493
chr3	103180275	103180843	ncAvAR-2635	805
chr5	54803635	54804203	ncAvAR-2636	1057
chr1	163865485	163866053	ncAvAR-2637	288
chr2	50882743	50883311	ncAvAR-2638	453
chr1	95848535	95849104	ncAvAR-2639	163
chr1	143199243	143199812	ncAvAR-2640	247
chr3	1746207	1746776	ncAvAR-2641	625
chr8	20437014	20437584	ncAvAR-2642	1227
chr13	11635747	11636317	ncAvAR-2643	1436
chr15	2024811	2025382	ncAvAR-2644	1458
chr8	25412660	25413233	ncAvAR-2645	1248
chr1	134125322	134125895	ncAvAR-2646	222
chr11	3784722	3785295	ncAvAR-2647	1327
chr2	32844771	32845344	ncAvAR-2648	414
chr3	56417279	56417853	ncAvAR-2649	726
chr7	32889787	32890362	ncAvAR-2650	1182
chr8	22449536	22450112	ncAvAR-2651	1233
chr11	14933272	14933848	ncAvAR-2652	1370
chr5	10993802	10994379	ncAvAR-2653	953
chr5	38028952	38029529	ncAvAR-2654	1015
chr1	158601216	158601793	ncAvAR-2655	283
chr3	93217493	93218071	ncAvAR-2656	776
chr2	32408401	32408980	ncAvAR-2657	411
chr2	119791694	119792273	ncAvAR-2658	573
chr2	120035237	120035816	ncAvAR-2659	575
chr20	3999579	4000158	ncAvAR-2660	1491
chr5	10402799	10403379	ncAvAR-2661	951
chr6	28184825	28185405	ncAvAR-2662	1094
chr2	11340124	11340705	ncAvAR-2663	359
chr2	91412428	91413010	ncAvAR-2664	524
chr7	20604713	20605297	ncAvAR-2665	1151
chr2	86393292	86393876	ncAvAR-2666	507
chr1	26578831	26579423	ncAvAR-2667	50
chr11	14582537	14583129	ncAvAR-2668	1368
chr19	8404604	8405196	ncAvAR-2669	1486
chr1	29634595	29635189	ncAvAR-2670	53
chr4	43592254	43592849	ncAvAR-2671	891
chr1	100326847	100327442	ncAvAR-2672	177
chr9	18879061	18879656	ncAvAR-2673	1290
chr2	9168824	9169419	ncAvAR-2674	351
chr3	20436242	20436837	ncAvAR-2675	663
chr2	91667606	91668202	ncAvAR-2676	524
chr5	39824625	39825222	ncAvAR-2677	1022
chr1	5191930	5192527	ncAvAR-2678	9
chr2	91429828	91430425	ncAvAR-2679	524
chr2	106709918	106710517	ncAvAR-2680	542
chr1	90629561	90630163	ncAvAR-2681	153
chr1	140888194	140888796	ncAvAR-2682	239
chr6	28377291	28377896	ncAvAR-2683	1095
chr2	24280169	24280774	ncAvAR-2684	386
chr1	146762852	146763457	ncAvAR-2685	255
chr1	140740422	140741029	ncAvAR-2686	237
chr7	17903809	17904418	ncAvAR-2687	1147
chr11	5672525	5673134	ncAvAR-2688	1340
chr12	16300162	16300771	ncAvAR-2689	1412
chr3	87539271	87539881	ncAvAR-2690	771
chr5	34215693	34216303	ncAvAR-2691	996
chr3	25702559	25703171	ncAvAR-2692	676
chr4	37112570	37113183	ncAvAR-2693	878
chr20	7649962	7650575	ncAvAR-2694	1502
chr1	136133917	136134531	ncAvAR-2695	230
chr1	142586937	142587552	ncAvAR-2696	245
chr7	28811491	28812108	ncAvAR-2697	1172
chr8	27206043	27206660	ncAvAR-2698	1256
chr1	26297209	26297826	ncAvAR-2699	46
chr2	57496701	57497318	ncAvAR-2700	461
chr2	68663135	68663752	ncAvAR-2701	494
chr6	9050903	9051521	ncAvAR-2702	1066
chr7	26683066	26683686	ncAvAR-2703	1168
chr11	6858734	6859354	ncAvAR-2704	1346
chr1	34407166	34407786	ncAvAR-2705	60
chr1	135588573	135589195	ncAvAR-2706	226
chr2	9189975	9190598	ncAvAR-2707	351
chr3	21311203	21311828	ncAvAR-2708	667
chr4	14396782	14397408	ncAvAR-2709	846
chr8	23799377	23800003	ncAvAR-2710	1244
chr1	53668571	53669197	ncAvAR-2711	93
chr2	125213810	125214437	ncAvAR-2712	580
chr6	34732539	34733167	ncAvAR-2713	1109
chr2	130397423	130398051	ncAvAR-2714	598
chr1	135521771	135522400	ncAvAR-2715	226
chr4	57343059	57343689	ncAvAR-2716	900
chr3	71590310	71590941	ncAvAR-2717	752
chr5	54359435	54360068	ncAvAR-2718	1055
chr2	16490223	16490856	ncAvAR-2719	375
chr4	57634898	57635532	ncAvAR-2720	902
chr9	12434094	12434728	ncAvAR-2721	1279
chr2	35038188	35038823	ncAvAR-2722	421
chr7	33026878	33027513	ncAvAR-2723	1182
chr3	99343577	99344213	ncAvAR-2724	790
chr5	31816792	31817430	ncAvAR-2725	990
chr8	15260330	15260970	ncAvAR-2726	1212
chr5	17789949	17790591	ncAvAR-2727	971
chr10	16814100	16814742	ncAvAR-2728	1318
chr2	127907272	127907914	ncAvAR-2729	590
chr3	950822	951464	ncAvAR-2730	620
chr20	4444191	4444835	ncAvAR-2731	1494
chr1	131239588	131240233	ncAvAR-2732	218
chr5	35818408	35819054	ncAvAR-2733	1004
chr11	9012618	9013264	ncAvAR-2734	1353
chr2	49497933	49498579	ncAvAR-2735	445
chr2	30260552	30261202	ncAvAR-2736	403
chr7	20379172	20379826	ncAvAR-2737	1150
chr4	77119665	77120320	ncAvAR-2738	918
chr1	164101043	164101698	ncAvAR-2739	289
chr1	119166328	119166986	ncAvAR-2740	205
chr2	25779342	25780000	ncAvAR-2741	390
chr2	14680761	14681420	ncAvAR-2742	369
chr2	63437192	63437852	ncAvAR-2743	476
chr2	91281878	91282539	ncAvAR-2744	524
chr2	91491818	91492479	ncAvAR-2745	524
chr4	55392920	55393582	ncAvAR-2746	898
chr15	6345697	6346359	ncAvAR-2747	1463
chr10	15614839	15615503	ncAvAR-2748	1310
chr3	20076337	20077002	ncAvAR-2749	661
chr2	120013859	120015193	ncAvAR-2750	575
chr2	106680982	106681649	ncAvAR-2751	542
chr2	60025091	60025760	ncAvAR-2752	466
chr2	90871473	90872142	ncAvAR-2753	520
chr8	15195325	15195995	ncAvAR-2754	1212
chr7	20445655	20446326	ncAvAR-2755	1151
chr12	16155276	16155947	ncAvAR-2756	1411
chr12	16359709	16360383	ncAvAR-2757	1413
chr2	57166312	57166987	ncAvAR-2758	459
chr4	33735062	33735738	ncAvAR-2759	875
chr11	9564717	9565393	ncAvAR-2760	1357
chr9	12147905	12148582	ncAvAR-2761	1278
chr8	28086352	28087724	ncAvAR-2762	1264
chr11	9253528	9254215	ncAvAR-2763	1355
chr1	42545577	42546264	ncAvAR-2764	71
chr3	19813664	19814351	ncAvAR-2765	659
chr8	15211302	15211992	ncAvAR-2766	1212
chr1	108907276	108907968	ncAvAR-2767	188
chr6	30679761	30680455	ncAvAR-2768	1101
chr8	17334401	17335096	ncAvAR-2769	1217
chr2	116503085	116503780	ncAvAR-2770	563
chr1	135785908	135786604	ncAvAR-2771	227
chr6	8783123	8783822	ncAvAR-2772	1065
chr7	34234974	34235674	ncAvAR-2773	1190
chr2	27295552	27296252	ncAvAR-2774	393
chr2	30609717	30610422	ncAvAR-2775	406
chr1	97334623	97335330	ncAvAR-2776	165
chr5	17457203	17457914	ncAvAR-2777	967
chr1	105377877	105378588	ncAvAR-2778	180
chr5	35800041	35800753	ncAvAR-2779	1004
chr1	135496638	135497352	ncAvAR-2780	226
chr2	60112683	60113401	ncAvAR-2781	467
chr2	112299612	112300330	ncAvAR-2782	553
chr1	25502161	25502880	ncAvAR-2783	39
chr1	119316927	119317647	ncAvAR-2784	206
chr5	5630619	5631340	ncAvAR-2785	940
chr2	89234663	89235387	ncAvAR-2786	515
chr2	36752370	36753099	ncAvAR-2787	425
chr2	59718152	59718881	ncAvAR-2788	463
chr5	46947759	46948494	ncAvAR-2789	1032
chr3	108093007	108093747	ncAvAR-2790	817
chr2	63978288	63979028	ncAvAR-2791	481
chr1	26096277	26097761	ncAvAR-2792	45
chr4	40692424	40693168	ncAvAR-2793	885
chr6	36179864	36180608	ncAvAR-2794	1113
chr3	107736281	107737026	ncAvAR-2795	814
chr5	5514363	5515108	ncAvAR-2796	939
chr1	136150969	136151716	ncAvAR-2797	230
chr6	15237823	15238576	ncAvAR-2798	1073
chr7	5331021	5331776	ncAvAR-2799	1121
chr11	3825836	3826593	ncAvAR-2800	1327
chr7	26462796	26463560	ncAvAR-2801	1167
chr5	35763070	35763837	ncAvAR-2802	1004
chr8	27229612	27230380	ncAvAR-2803	1256
chr2	8718688	8719457	ncAvAR-2804	348
chr1	65792080	65792851	ncAvAR-2805	114
chr9	20276729	20277501	ncAvAR-2806	1294
chr6	30563535	30564309	ncAvAR-2807	1100
chr2	86980435	86981213	ncAvAR-2808	510
chr10	8209343	8210122	ncAvAR-2809	1302
chr2	35008111	35008892	ncAvAR-2810	421
chr5	5829885	5830672	ncAvAR-2811	942
chr2	8124346	8125133	ncAvAR-2812	345
chr2	112569342	112570133	ncAvAR-2813	554
chr11	4538501	4539299	ncAvAR-2814	1334
chr7	15346649	15349862	ncAvAR-2815	1136
chr3	71034250	71035059	ncAvAR-2816	750
chr5	35187759	35188573	ncAvAR-2817	999
chr3	3651521	3652335	ncAvAR-2818	626
chr6	35128292	35129111	ncAvAR-2819	1112
chr2	32380447	32381267	ncAvAR-2820	411
chr1	145830724	145831552	ncAvAR-2821	251
chr3	1369115	1369948	ncAvAR-2822	624
chr9	12078633	12079468	ncAvAR-2823	1277
chr1	83437782	83438619	ncAvAR-2824	141
chr3	67532368	67533206	ncAvAR-2825	744
chr2	87538057	87538897	ncAvAR-2826	512
chr3	50813663	50814503	ncAvAR-2827	713
chr11	5795213	5796056	ncAvAR-2828	1341
chr2	91343790	91344636	ncAvAR-2829	524
chr5	11013419	11014270	ncAvAR-2830	953
chr1	155016401	155017253	ncAvAR-2831	271
chr1	141189473	141190328	ncAvAR-2832	241
chr1	135483796	135484656	ncAvAR-2833	226
chr11	6831559	6832423	ncAvAR-2834	1346
chr2	63507962	63508832	ncAvAR-2835	477
chr2	103788339	103789214	ncAvAR-2836	534
chr9	20372151	20373027	ncAvAR-2837	1295
chr2	119347848	119348726	ncAvAR-2838	571
chr2	114256735	114257614	ncAvAR-2839	559
chr1	63548986	63549868	ncAvAR-2840	110
chr3	71968835	71969720	ncAvAR-2841	754
chr3	21769928	21770816	ncAvAR-2842	669
chr2	119388730	119389625	ncAvAR-2843	571
chr6	15544786	15545683	ncAvAR-2844	1075
chr1	130852599	130853498	ncAvAR-2845	215
chr1	25657489	25658388	ncAvAR-2846	41
chr1	177469098	177469998	ncAvAR-2847	310
chr4	57484270	57485175	ncAvAR-2848	901
chr2	103690466	103691372	ncAvAR-2849	533
chr2	91499907	91500818	ncAvAR-2850	524
chr8	15102319	15103237	ncAvAR-2851	1212
chr3	77427317	77428239	ncAvAR-2852	768
chr8	13252566	13253488	ncAvAR-2853	1208
chr1	177567925	177568852	ncAvAR-2854	311
chr3	19640778	19641705	ncAvAR-2855	658
chr1	154700584	154701516	ncAvAR-2856	268
chr2	63833646	63834587	ncAvAR-2857	480
chr5	31683280	31684226	ncAvAR-2858	990
chr3	75375106	75376060	ncAvAR-2859	762
chr7	5233122	5234078	ncAvAR-2860	1120
chr3	94546871	94547831	ncAvAR-2861	780
chr1	63687606	63688569	ncAvAR-2862	111
chr2	8892062	8893026	ncAvAR-2863	349
chr2	103693728	103694694	ncAvAR-2864	533
chr2	112192814	112193800	ncAvAR-2865	553
chr4	74049403	74050397	ncAvAR-2866	910
chr3	95349613	95350621	ncAvAR-2867	783
chr3	25861722	25862732	ncAvAR-2868	678
chr20	12837117	12838145	ncAvAR-2869	1517
chr1	142517797	142518849	ncAvAR-2870	244
chr1	174502759	174503814	ncAvAR-2871	305
chr5	5545086	5546201	ncAvAR-2872	939
chr5	46009791	46010915	ncAvAR-2873	1029
chr1	140795218	140796342	ncAvAR-2874	238
chr5	34233354	34234484	ncAvAR-2875	996
chr3	44206989	44208124	ncAvAR-2876	706
chr3	21349079	21350224	ncAvAR-2877	667
chr4	75871067	75872214	ncAvAR-2878	914
chr1	119280320	119281469	ncAvAR-2879	206
chr3	21408977	21410148	ncAvAR-2880	667
chr5	48052694	48053874	ncAvAR-2881	1040
chr1	158099705	158100890	ncAvAR-2882	280
chr6	34580468	34581660	ncAvAR-2883	1108
chr1	135558031	135559259	ncAvAR-2884	226
chr8	15137946	15139314	ncAvAR-2885	1212
chr1	177431555	177432960	ncAvAR-2886	310
chr6	34867091	34868964	ncAvAR-2887	1109
chr7	15349898	15355908	ncAvAR-2888	1136
