seqnames	start	end	element_accelerated_ranking_name	cluster
chr5	77936195	77936426	ncMAR-2415	850
chr10	9140394	9140625	ncMAR-2416	1411
chr16	52874214	52874445	ncMAR-2417	2079
chr13	72416021	72416485	ncMAR-2418	1806
chr11	46001725	46001957	ncMAR-2419	1611
chr13	22071085	22071317	ncMAR-2420	1772
chr14	27634706	27634938	ncMAR-2421	1865
chr14	49161200	49161432	ncMAR-2422	1908
chr15	59732711	59732943	ncMAR-2423	2003
chr15	69703841	69704073	ncMAR-2424	2021
chr17	36978821	36979520	ncMAR-2425	2136
chr2	57759425	57759891	ncMAR-2426	261
chr9	3862951	3863417	ncMAR-2427	1247
chr1	167425121	167425354	ncMAR-2428	134
chr5	91741061	91741294	ncMAR-2429	878
chr11	16291904	16292137	ncMAR-2430	1573
chr1	216739926	216740393	ncMAR-2431	185
chr2	85215787	85216021	ncMAR-2432	309
chr10	129570610	129570844	ncMAR-2433	1552
chr3	38484708	38484943	ncMAR-2434	521
chr3	169581497	169582204	ncMAR-2435	657
chr4	23790262	23790497	ncMAR-2436	695
chr1	82463010	82463245	ncMAR-2437	64
chr8	37547964	37548199	ncMAR-2438	1150
chr9	81552612	81553083	ncMAR-2439	1341
chr11	30635521	30635992	ncMAR-2440	1587
chr13	93372854	93373089	ncMAR-2441	1831
chr10	75693234	75693942	ncMAR-2442	1465
chr2	58836015	58836487	ncMAR-2443	269
chr10	118443818	118444527	ncMAR-2444	1539
chr9	14262221	14262457	ncMAR-2445	1269
chr10	67269919	67270155	ncMAR-2446	1454
chr14	98497846	98498082	ncMAR-2447	1977
chr2	173409024	173409498	ncMAR-2448	406
chr15	67593506	67593981	ncMAR-2449	2018
chr2	59434808	59435283	ncMAR-2450	273
chr2	177219345	177219582	ncMAR-2451	429
chr11	132414972	132415447	ncMAR-2452	1675
chr3	18355860	18356336	ncMAR-2453	505
chr3	89276659	89276897	ncMAR-2454	592
chr1	87855046	87855284	ncMAR-2455	82
chr8	61103590	61103828	ncMAR-2456	1164
chr16	60115305	60115782	ncMAR-2457	2095
chr16	79634307	79634545	ncMAR-2458	2116
chr3	71821668	71822146	ncMAR-2459	566
chr3	77595216	77595934	ncMAR-2460	575
chr1	73762610	73762849	ncMAR-2461	43
chr16	79916594	79916833	ncMAR-2462	2117
chr2	147512323	147512562	ncMAR-2463	362
chr14	36220952	36221672	ncMAR-2464	1899
chr2	58952159	58952880	ncMAR-2465	270
chr14	25756381	25756862	ncMAR-2466	1857
chr15	77720431	77720671	ncMAR-2467	2023
chr7	133164903	133165385	ncMAR-2468	1115
chr10	63053451	63053933	ncMAR-2469	1449
chr2	161245196	161245437	ncMAR-2470	379
chr2	222239079	222239320	ncMAR-2471	486
chr5	118735969	118736210	ncMAR-2472	927
chr5	125970860	125971101	ncMAR-2473	948
chr14	33019168	33019409	ncMAR-2474	1883
chr6	18662895	18663379	ncMAR-2475	978
chr4	17246702	17246945	ncMAR-2476	686
chr4	148944275	148944762	ncMAR-2477	774
chr4	150937206	150937693	ncMAR-2478	781
chr8	125799671	125799914	ncMAR-2479	1241
chr10	85762230	85762473	ncMAR-2480	1482
chr11	42996721	42996964	ncMAR-2481	1604
chr3	17506267	17506755	ncMAR-2482	500
chr10	112490442	112490931	ncMAR-2483	1520
chr11	40421670	40421914	ncMAR-2484	1599
chr13	93674641	93674885	ncMAR-2485	1833
chr14	32786950	32787194	ncMAR-2486	1881
chr17	57596226	57596470	ncMAR-2487	2150
chr2	65714596	65715085	ncMAR-2488	286
chr2	163225837	163226326	ncMAR-2489	386
chr10	118514486	118514976	ncMAR-2490	1540
chr3	85709422	85709913	ncMAR-2491	586
chr4	84232471	84232716	ncMAR-2492	730
chr1	81313935	81314180	ncMAR-2493	55
chr1	81432250	81432495	ncMAR-2494	56
chr7	14162827	14163072	ncMAR-2495	1019
chr15	95910621	95910866	ncMAR-2496	2036
chr2	143289076	143289567	ncMAR-2497	337
chr2	59662186	59662678	ncMAR-2498	275
chr7	84291917	84292163	ncMAR-2499	1075
chr8	64281036	64281282	ncMAR-2500	1169
chr9	118060459	118060705	ncMAR-2501	1370
chr11	114110816	114111062	ncMAR-2502	1630
chr13	43463323	43463569	ncMAR-2503	1781
chr15	67745508	67746001	ncMAR-2504	2019
chr9	73847539	73848033	ncMAR-2505	1314
chr13	92473843	92474337	ncMAR-2506	1829
chr7	27516603	27516850	ncMAR-2507	1047
chr8	105140342	105140589	ncMAR-2508	1219
chr11	31026215	31026710	ncMAR-2509	1590
chr5	93429994	93430490	ncMAR-2510	892
chr4	104394421	104394918	ncMAR-2511	742
chr13	78216132	78216380	ncMAR-2512	1810
chr2	155415359	155415608	ncMAR-2513	366
chr3	50455307	50455556	ncMAR-2514	524
chr4	174164777	174165026	ncMAR-2515	793
chr11	132248139	132248388	ncMAR-2516	1674
chr12	86967829	86968078	ncMAR-2517	1739
chr11	12832514	12833264	ncMAR-2518	1562
chr3	54256942	54257442	ncMAR-2519	525
chr1	216785758	216786008	ncMAR-2520	185
chr5	52043139	52043641	ncMAR-2521	836
chr1	88150146	88150901	ncMAR-2522	85
chr6	21041234	21041485	ncMAR-2523	986
chr8	76461319	76461570	ncMAR-2524	1187
chr12	84463856	84464107	ncMAR-2525	1735
chr2	59904088	59904591	ncMAR-2526	276
chr2	176820476	176820980	ncMAR-2527	425
chr3	70416009	70416513	ncMAR-2528	556
chr2	175264101	175264353	ncMAR-2529	414
chr3	28265630	28266135	ncMAR-2530	514
chr8	34281868	34282120	ncMAR-2531	1142
chr11	42841620	42841872	ncMAR-2532	1603
chr2	138023111	138023617	ncMAR-2533	331
chr9	79936135	79936641	ncMAR-2534	1333
chr1	72942221	72942728	ncMAR-2535	42
chr5	88483953	88484206	ncMAR-2536	861
chr6	21133418	21133671	ncMAR-2537	987
chr7	114554247	114554500	ncMAR-2538	1091
chr1	216040822	216041329	ncMAR-2539	180
chr9	77121775	77122537	ncMAR-2540	1321
chr4	111761745	111761999	ncMAR-2541	757
chr4	149513444	149513698	ncMAR-2542	775
chr6	9509346	9510110	ncMAR-2543	961
chr8	61022545	61022799	ncMAR-2544	1163
chr13	27499371	27499625	ncMAR-2545	1774
chr14	89041293	89041547	ncMAR-2546	1965
chr7	39468355	39468609	ncMAR-2547	1061
chr13	72493704	72494214	ncMAR-2548	1807
chr3	81394653	81394908	ncMAR-2549	582
chr5	88095013	88095780	ncMAR-2550	859
chr6	8633034	8633289	ncMAR-2551	956
chr8	37703362	37703617	ncMAR-2552	1151
chr8	76578999	76579510	ncMAR-2553	1189
chr12	16893671	16893926	ncMAR-2554	1689
chr16	54022397	54023166	ncMAR-2555	2082
chr9	14516500	14517271	ncMAR-2556	1270
chr7	133859330	133859588	ncMAR-2557	1118
chr11	131957967	131958225	ncMAR-2558	1672
chr14	82122767	82123025	ncMAR-2559	1949
chr11	16344745	16345265	ncMAR-2560	1573
chr3	85366253	85366513	ncMAR-2561	585
chr5	92844716	92844976	ncMAR-2562	886
chr2	155705991	155706512	ncMAR-2563	368
chr3	181839229	181839751	ncMAR-2564	669
chr1	81650952	81651213	ncMAR-2565	58
chr8	25645468	25645729	ncMAR-2566	1133
chr9	14108053	14108314	ncMAR-2567	1268
chr11	128689947	128690208	ncMAR-2568	1664
chr20	7516560	7517083	ncMAR-2569	2175
chr1	63087907	63088431	ncMAR-2570	32
chr2	134341796	134342058	ncMAR-2571	329
chr1	44320606	44320868	ncMAR-2572	14
chr4	20091868	20092130	ncMAR-2573	690
chr5	88760230	88760492	ncMAR-2574	864
chr9	79504693	79504955	ncMAR-2575	1330
chr16	7895249	7895511	ncMAR-2576	2057
chr2	66571219	66572800	ncMAR-2577	295
chr12	122282694	122282957	ncMAR-2578	1771
chr2	156164160	156164423	ncMAR-2579	372
chr3	147388124	147388387	ncMAR-2580	630
chr1	217564151	217564679	ncMAR-2581	190
chr2	222228101	222228365	ncMAR-2582	486
chr4	54107110	54107374	ncMAR-2583	712
chr7	21041592	21041856	ncMAR-2584	1032
chr10	2038215	2038479	ncMAR-2585	1397
chr10	33326008	33326272	ncMAR-2586	1428
chr12	97520212	97520476	ncMAR-2587	1746
chr3	62334422	62334686	ncMAR-2588	545
chr12	103100207	103100737	ncMAR-2589	1753
chr4	84051579	84051844	ncMAR-2590	729
chr10	8378747	8379012	ncMAR-2591	1407
chr11	132653893	132654158	ncMAR-2592	1676
chr1	217449441	217449706	ncMAR-2593	189
chr14	35558641	35559173	ncMAR-2594	1895
chr10	118030355	118030621	ncMAR-2595	1538
chr2	156328769	156329036	ncMAR-2596	373
chr10	101379485	101380020	ncMAR-2597	1499
chr11	91946695	91946962	ncMAR-2598	1622
chr12	98388432	98388968	ncMAR-2599	1751
chr7	114619812	114620618	ncMAR-2600	1092
chr8	61005821	61006089	ncMAR-2601	1163
chr13	78868900	78869437	ncMAR-2602	1817
chr3	168882754	168883292	ncMAR-2603	650
chr4	35216539	35217077	ncMAR-2604	707
chr3	186097771	186098040	ncMAR-2605	676
chr5	2801445	2801714	ncMAR-2606	808
chr7	26393032	26393301	ncMAR-2607	1040
chr14	25541997	25542266	ncMAR-2608	1855
chr1	218256682	218256951	ncMAR-2609	195
chr14	30500134	30500674	ncMAR-2610	1879
chr8	65512558	65512828	ncMAR-2611	1180
chr8	143489607	143489877	ncMAR-2612	1243
chr9	125914680	125914950	ncMAR-2613	1387
chr5	125410613	125411156	ncMAR-2614	945
chr8	65238761	65239304	ncMAR-2615	1177
chr13	72113072	72113343	ncMAR-2616	1805
chr17	48244329	48244600	ncMAR-2617	2142
chr10	49396511	49397055	ncMAR-2618	1437
chr4	24040378	24040650	ncMAR-2619	696
chr1	81575135	81575407	ncMAR-2620	57
chr5	92390710	92390982	ncMAR-2621	882
chr10	76115557	76115829	ncMAR-2622	1468
chr15	95884177	95884449	ncMAR-2623	2036
chr2	176892731	176893550	ncMAR-2624	425
chr3	62479370	62479643	ncMAR-2625	546
chr12	23827380	23827653	ncMAR-2626	1703
chr13	78993882	78994155	ncMAR-2627	1819
chr7	18426666	18426940	ncMAR-2628	1026
chr1	97536689	97536963	ncMAR-2629	106
chr10	2570726	2571000	ncMAR-2630	1399
chr10	9922567	9922841	ncMAR-2631	1412
chr17	56160039	56160313	ncMAR-2632	2147
chr1	87985516	87986342	ncMAR-2633	84
chr3	137467294	137467846	ncMAR-2634	619
chr7	122343810	122344086	ncMAR-2635	1106
chr8	92099565	92099841	ncMAR-2636	1201
chr11	115270163	115270439	ncMAR-2637	1635
chr16	65749583	65749859	ncMAR-2638	2101
chr17	48239293	48239569	ncMAR-2639	2142
chr2	62970548	62971102	ncMAR-2640	283
chr12	16521823	16522657	ncMAR-2641	1687
chr10	117094701	117095536	ncMAR-2642	1533
chr2	144433010	144433567	ncMAR-2643	344
chr1	63073348	63073626	ncMAR-2644	32
chr3	147360735	147361014	ncMAR-2645	630
chr7	113799734	113800293	ncMAR-2646	1087
chr9	74245293	74245572	ncMAR-2647	1315
chr16	5722146	5722425	ncMAR-2648	2049
chr3	73449086	73449366	ncMAR-2649	567
chr10	128536776	128537057	ncMAR-2650	1549
chr13	92894665	92894946	ncMAR-2651	1830
chr14	55895566	55895847	ncMAR-2652	1912
chr2	198351255	198351820	ncMAR-2653	441
chr3	156843482	156843764	ncMAR-2654	633
chr5	92695540	92696105	ncMAR-2655	885
chr9	80379283	80379565	ncMAR-2656	1335
chr13	78557381	78557663	ncMAR-2657	1813
chr13	99648045	99648327	ncMAR-2658	1840
chr16	49698789	49699354	ncMAR-2659	2066
chr5	89545741	89546024	ncMAR-2660	870
chr5	125412915	125413198	ncMAR-2661	945
chr1	64503057	64503341	ncMAR-2662	36
chr8	37341965	37342249	ncMAR-2663	1149
chr9	24036602	24036886	ncMAR-2664	1292
chr15	37709747	37710031	ncMAR-2665	1993
chr16	73662460	73662744	ncMAR-2666	2107
chr2	161710080	161710364	ncMAR-2667	383
chr1	88221578	88221863	ncMAR-2668	85
chr7	115491760	115492331	ncMAR-2669	1096
chr8	22775439	22775724	ncMAR-2670	1130
chr5	77560069	77560641	ncMAR-2671	848
chr8	37302691	37302977	ncMAR-2672	1149
chr2	145303640	145303927	ncMAR-2673	349
chr7	132351877	132352164	ncMAR-2674	1112
chr8	36548804	36549091	ncMAR-2675	1146
chr1	87965266	87965842	ncMAR-2676	84
chr8	116352848	116353424	ncMAR-2677	1230
chr2	59144792	59145368	ncMAR-2678	271
chr2	66536927	66537503	ncMAR-2679	295
chr8	64204287	64204575	ncMAR-2680	1168
chr14	57290749	57291327	ncMAR-2681	1919
chr3	84627861	84628150	ncMAR-2682	583
chr1	90842063	90842352	ncMAR-2683	96
chr1	107760059	107760348	ncMAR-2684	119
chr10	113226779	113227068	ncMAR-2685	1526
chr8	58805613	58805903	ncMAR-2686	1155
chr6	7785669	7785959	ncMAR-2687	952
chr9	24298920	24299210	ncMAR-2688	1293
chr12	103379616	103380198	ncMAR-2689	1755
chr4	111903972	111904263	ncMAR-2690	758
chr4	150596088	150596379	ncMAR-2691	780
chr12	72606102	72606393	ncMAR-2692	1728
chr15	96079105	96079396	ncMAR-2693	2037
chr2	161356879	161357170	ncMAR-2694	380
chr2	172860023	172860315	ncMAR-2695	403
chr8	59107963	59108549	ncMAR-2696	1157
chr3	70986731	70987024	ncMAR-2697	562
chr5	89083937	89084230	ncMAR-2698	866
chr9	16132175	16132468	ncMAR-2699	1272
chr1	246232115	246232408	ncMAR-2700	214
chr1	62974226	62974520	ncMAR-2701	31
chr6	15264864	15265158	ncMAR-2702	974
chr7	25706916	25707210	ncMAR-2703	1037
chr1	50718867	50719162	ncMAR-2704	22
chr4	104471549	104472141	ncMAR-2705	743
chr5	89728430	89728726	ncMAR-2706	872
chr10	4505986	4506282	ncMAR-2707	1404
chr10	75405138	75405434	ncMAR-2708	1463
chr15	37884277	37884573	ncMAR-2709	1995
chr16	54060900	54061494	ncMAR-2710	2082
chr1	62884163	62884758	ncMAR-2711	30
chr1	10530098	10530396	ncMAR-2712	1
chr1	82654635	82654933	ncMAR-2713	66
chr8	64722792	64723090	ncMAR-2714	1172
chr8	95340572	95340870	ncMAR-2715	1210
chr2	143640599	143640897	ncMAR-2716	339
chr2	21792559	21792858	ncMAR-2717	229
chr4	154160865	154161164	ncMAR-2718	783
chr7	39125304	39125603	ncMAR-2719	1059
chr14	53572045	53572344	ncMAR-2720	1909
chr1	216567416	216567715	ncMAR-2721	184
chr9	80497145	80497745	ncMAR-2722	1336
chr9	15885535	15885835	ncMAR-2723	1271
chr11	31821754	31822054	ncMAR-2724	1593
chr2	156500332	156500633	ncMAR-2725	374
chr2	239419826	239420127	ncMAR-2726	494
chr4	146279654	146279955	ncMAR-2727	768
chr9	16708787	16709088	ncMAR-2728	1278
chr12	98110050	98110653	ncMAR-2729	1750
chr2	66843640	66844245	ncMAR-2730	296
chr9	24882356	24882658	ncMAR-2731	1296
chr9	79255836	79256138	ncMAR-2732	1329
chr13	106246804	106247106	ncMAR-2733	1849
chr14	33478217	33478520	ncMAR-2734	1887
chr2	43912979	43913282	ncMAR-2735	249
chr5	50980421	50981029	ncMAR-2736	831
chr5	93250452	93251061	ncMAR-2737	891
chr1	90856649	90856953	ncMAR-2738	96
chr7	83960606	83960910	ncMAR-2739	1072
chr5	124088899	124089204	ncMAR-2740	934
chr5	125750246	125750551	ncMAR-2741	947
chr9	16344673	16344978	ncMAR-2742	1275
chr1	217403021	217403326	ncMAR-2743	189
chr2	16482379	16482684	ncMAR-2744	222
chr2	57959401	57960012	ncMAR-2745	263
chr2	144495656	144495961	ncMAR-2746	344
chr3	182201999	182202305	ncMAR-2747	672
chr9	82309386	82309692	ncMAR-2748	1344
chr13	78555977	78556283	ncMAR-2749	1813
chr14	30156686	30156992	ncMAR-2750	1878
chr14	57008474	57008780	ncMAR-2751	1916
chr1	214136458	214136764	ncMAR-2752	174
chr8	105775398	105775705	ncMAR-2753	1224
chr16	54058889	54059504	ncMAR-2754	2082
chr4	111883515	111884131	ncMAR-2755	758
chr13	80214503	80214811	ncMAR-2756	1822
chr14	27634065	27634682	ncMAR-2757	1865
chr2	66733422	66733730	ncMAR-2758	296
chr2	175563674	175564291	ncMAR-2759	416
chr14	57291923	57292540	ncMAR-2760	1919
chr2	19378892	19379201	ncMAR-2761	225
chr3	157958304	157958923	ncMAR-2762	635
chr7	20921410	20921719	ncMAR-2763	1031
chr11	15370761	15371070	ncMAR-2764	1566
chr12	28857388	28857697	ncMAR-2765	1708
chr12	108044852	108045161	ncMAR-2766	1759
chr13	71516581	71516890	ncMAR-2767	1801
chr11	16297344	16297964	ncMAR-2768	1573
chr19	30256819	30257439	ncMAR-2769	2173
chr2	156734567	156735187	ncMAR-2770	376
chr2	59924398	59924708	ncMAR-2771	276
chr3	94303348	94303658	ncMAR-2772	593
chr1	98406305	98406615	ncMAR-2773	111
chr12	97987053	97987363	ncMAR-2774	1748
chr10	11920017	11920328	ncMAR-2775	1417
chr1	74792454	74792765	ncMAR-2776	45
chr10	34349211	34349522	ncMAR-2777	1433
chr10	71421389	71421700	ncMAR-2778	1456
chr14	33381684	33381995	ncMAR-2779	1886
chr1	210243817	210244129	ncMAR-2780	167
chr1	90106966	90107591	ncMAR-2781	88
chr8	92424198	92424823	ncMAR-2782	1203
chr13	60270304	60270616	ncMAR-2783	1790
chr14	37139085	37139397	ncMAR-2784	1906
chr14	96930428	96930740	ncMAR-2785	1970
chr3	114318804	114319430	ncMAR-2786	603
chr2	144876074	144876387	ncMAR-2787	346
chr2	146686557	146687184	ncMAR-2788	359
chr16	71857037	71857350	ncMAR-2789	2102
chr3	76986984	76987297	ncMAR-2790	571
chr3	158233706	158234333	ncMAR-2791	637
chr1	214005615	214005928	ncMAR-2792	173
chr17	69796099	69796412	ncMAR-2793	2159
chr10	112644206	112644834	ncMAR-2794	1520
chr7	26685482	26685796	ncMAR-2795	1041
chr1	87276307	87276937	ncMAR-2796	78
chr14	32728643	32729273	ncMAR-2797	1881
chr1	71971953	71972268	ncMAR-2798	40
chr2	60024180	60024495	ncMAR-2799	277
chr2	60536869	60537184	ncMAR-2800	280
chr10	60108083	60108399	ncMAR-2801	1442
chr3	60328858	60329175	ncMAR-2802	538
chr5	91885383	91886018	ncMAR-2803	880
chr1	90621822	90622457	ncMAR-2804	94
chr12	23259954	23260271	ncMAR-2805	1699
chr5	77850033	77850351	ncMAR-2806	850
chr13	96769847	96770165	ncMAR-2807	1839
chr1	243764628	243764946	ncMAR-2808	210
chr3	18909385	18909704	ncMAR-2809	507
chr8	63977106	63977425	ncMAR-2810	1167
chr2	66808948	66809588	ncMAR-2811	296
chr9	125896626	125896946	ncMAR-2812	1387
chr10	8712649	8712969	ncMAR-2813	1408
chr4	94061897	94062539	ncMAR-2814	737
chr3	99896026	99896347	ncMAR-2815	594
chr6	37980632	37980953	ncMAR-2816	994
chr11	8206515	8206836	ncMAR-2817	1556
chr14	33480961	33481282	ncMAR-2818	1887
chr1	90814310	90814954	ncMAR-2819	96
chr4	22969465	22969788	ncMAR-2820	693
chr1	82386592	82386915	ncMAR-2821	63
chr4	79526773	79527097	ncMAR-2822	719
chr5	125257624	125257948	ncMAR-2823	944
chr2	177461202	177461527	ncMAR-2824	430
chr6	45854327	45854652	ncMAR-2825	1007
chr3	158185763	158186743	ncMAR-2826	637
chr7	116698438	116698764	ncMAR-2827	1101
chr8	99780578	99780904	ncMAR-2828	1216
chr13	105359198	105359525	ncMAR-2829	1847
chr14	28895887	28896870	ncMAR-2830	1872
chr17	9309287	9309614	ncMAR-2831	2126
chr2	65662553	65663209	ncMAR-2832	285
chr10	129729465	129729793	ncMAR-2833	1553
chr9	79799776	79800434	ncMAR-2834	1332
chr16	74274868	74275197	ncMAR-2835	2111
chr2	60110080	60110740	ncMAR-2836	278
chr4	144649694	144650024	ncMAR-2837	766
chr4	147011931	147012261	ncMAR-2838	771
chr8	92702793	92703123	ncMAR-2839	1205
chr1	213451970	213452300	ncMAR-2840	170
chr15	96599200	96599861	ncMAR-2841	2040
chr1	112317273	112317604	ncMAR-2842	123
chr14	32601050	32601381	ncMAR-2843	1881
chr15	67723883	67724214	ncMAR-2844	2019
chr22	35756690	35757021	ncMAR-2845	2178
chr16	8381593	8382257	ncMAR-2846	2059
chr2	72947881	72948546	ncMAR-2847	305
chr2	204365787	204366119	ncMAR-2848	454
chr5	93835105	93835437	ncMAR-2849	895
chr5	105908312	105908644	ncMAR-2850	908
chr9	82363450	82364116	ncMAR-2851	1344
chr4	146636156	146636823	ncMAR-2852	770
chr1	208584299	208584632	ncMAR-2853	159
chr2	99786820	99787153	ncMAR-2854	312
chr14	69769800	69770133	ncMAR-2855	1929
chr9	17342617	17343285	ncMAR-2856	1281
chr3	77172741	77173075	ncMAR-2857	572
chr7	18505893	18506227	ncMAR-2858	1027
chr8	76685996	76686666	ncMAR-2859	1190
chr10	129851707	129852377	ncMAR-2860	1554
chr15	57133983	57134653	ncMAR-2861	2002
chr1	218049529	218050199	ncMAR-2862	193
chr8	37325899	37326234	ncMAR-2863	1149
chr2	198478711	198479047	ncMAR-2864	442
chr5	44366419	44366755	ncMAR-2865	829
chr6	45201556	45201892	ncMAR-2866	1003
chr8	125273244	125273580	ncMAR-2867	1240
chr13	71919637	71919973	ncMAR-2868	1804
chr3	77572024	77572361	ncMAR-2869	575
chr10	76630944	76631281	ncMAR-2870	1472
chr14	33043311	33043648	ncMAR-2871	1883
chr16	11872555	11872893	ncMAR-2872	2061
chr10	130164615	130164954	ncMAR-2873	1555
chr2	161199954	161200294	ncMAR-2874	379
chr1	10523846	10524186	ncMAR-2875	1
chr1	10551035	10551375	ncMAR-2876	1
chr1	104532491	104532831	ncMAR-2877	114
chr10	100751995	100752335	ncMAR-2878	1494
chr13	78584926	78585266	ncMAR-2879	1813
chr15	95497523	95498204	ncMAR-2880	2032
chr9	82718472	82718813	ncMAR-2881	1347
chr12	16587481	16587822	ncMAR-2882	1688
chr8	37236049	37236391	ncMAR-2883	1148
chr16	49581219	49581904	ncMAR-2884	2065
chr11	133103883	133104226	ncMAR-2885	1679
chr6	10029837	10030526	ncMAR-2886	964
chr10	101466116	101466805	ncMAR-2887	1500
chr14	33310440	33310784	ncMAR-2888	1885
chr1	80014527	80014872	ncMAR-2889	50
chr7	133743139	133743484	ncMAR-2890	1117
chr13	72175776	72176121	ncMAR-2891	1805
chr3	169152310	169152656	ncMAR-2892	653
chr5	124616511	124616857	ncMAR-2893	939
chr2	66448614	66448961	ncMAR-2894	294
chr1	50577955	50578302	ncMAR-2895	21
chr1	83767169	83767516	ncMAR-2896	71
chr10	117550167	117550514	ncMAR-2897	1535
chr13	79112480	79112827	ncMAR-2898	1820
chr14	36453180	36453877	ncMAR-2899	1901
chr4	150352722	150353071	ncMAR-2900	777
chr14	29230520	29230869	ncMAR-2901	1874
chr14	56953662	56954362	ncMAR-2902	1916
chr8	84109716	84110066	ncMAR-2903	1196
chr15	94731115	94731465	ncMAR-2904	2028
chr2	59713754	59714105	ncMAR-2905	275
chr6	21948092	21948443	ncMAR-2906	988
chr8	35611761	35612112	ncMAR-2907	1145
chr15	70344265	70344616	ncMAR-2908	2022
chr5	51731377	51731729	ncMAR-2909	834
chr8	116517572	116517924	ncMAR-2910	1232
chr9	16554271	16554623	ncMAR-2911	1276
chr12	24138877	24139582	ncMAR-2912	1706
chr7	115623426	115624486	ncMAR-2913	1098
chr10	78087173	78087526	ncMAR-2914	1477
chr2	67561071	67562132	ncMAR-2915	300
chr17	37017368	37017722	ncMAR-2916	2136
chr1	240310285	240310639	ncMAR-2917	207
chr1	97559282	97559637	ncMAR-2918	106
chr15	60136741	60137096	ncMAR-2919	2005
chr2	58999162	58999518	ncMAR-2920	270
chr17	61144915	61145628	ncMAR-2921	2155
chr1	60952745	60953102	ncMAR-2922	25
chr1	88548264	88548621	ncMAR-2923	87
chr3	60289411	60289769	ncMAR-2924	538
chr7	11105740	11106098	ncMAR-2925	1014
chr10	9900826	9901184	ncMAR-2926	1412
chr15	61025899	61026257	ncMAR-2927	2009
chr15	67402499	67402857	ncMAR-2928	2016
chr5	89615779	89616497	ncMAR-2929	871
chr3	70952400	70952759	ncMAR-2930	562
chr4	24464141	24464500	ncMAR-2931	699
chr8	37222505	37222864	ncMAR-2932	1148
chr9	124361098	124361818	ncMAR-2933	1383
chr7	18409131	18409491	ncMAR-2934	1026
chr10	75839049	75839409	ncMAR-2935	1466
chr12	111093796	111094157	ncMAR-2936	1760
chr13	78774034	78774757	ncMAR-2937	1816
chr14	32734149	32734872	ncMAR-2938	1881
chr5	99640711	99641073	ncMAR-2939	900
chr7	27553161	27553524	ncMAR-2940	1047
chr3	147168480	147169208	ncMAR-2941	628
chr2	222175596	222175961	ncMAR-2942	485
chr3	61154527	61154892	ncMAR-2943	541
chr3	146836154	146836520	ncMAR-2944	627
chr7	26560547	26560913	ncMAR-2945	1041
chr9	16802114	16802480	ncMAR-2946	1279
chr10	75721627	75721993	ncMAR-2947	1465
chr12	53474790	53475156	ncMAR-2948	1714
chr2	19541118	19541485	ncMAR-2949	226
chr7	122521010	122521378	ncMAR-2950	1108
chr15	36596825	36597193	ncMAR-2951	1987
chr14	35557302	35557671	ncMAR-2952	1895
chr16	54110225	54110595	ncMAR-2953	2082
chr1	88410338	88411083	ncMAR-2954	86
chr10	49388480	49388852	ncMAR-2955	1437
chr16	51346043	51346415	ncMAR-2956	2069
chr14	33052832	33053578	ncMAR-2957	1883
chr14	32667132	32667879	ncMAR-2958	1881
chr14	33695435	33695808	ncMAR-2959	1889
chr15	35749807	35750180	ncMAR-2960	1985
chr2	44773363	44773736	ncMAR-2961	252
chr2	143594311	143594686	ncMAR-2962	339
chr17	48293969	48294344	ncMAR-2963	2142
chr1	44505516	44505892	ncMAR-2964	15
chr8	77403963	77404339	ncMAR-2965	1194
chr2	164073677	164074053	ncMAR-2966	394
chr10	74867469	74867846	ncMAR-2967	1461
chr15	94810005	94810382	ncMAR-2968	2028
chr2	155700772	155701149	ncMAR-2969	368
chr2	59894299	59894677	ncMAR-2970	276
chr4	172404599	172404977	ncMAR-2971	789
chr9	11546235	11546613	ncMAR-2972	1260
chr9	118349817	118350195	ncMAR-2973	1371
chr8	65324299	65324678	ncMAR-2974	1178
chr9	9664493	9664872	ncMAR-2975	1257
chr16	52758643	52759022	ncMAR-2976	2078
chr10	101612844	101613223	ncMAR-2977	1501
chr1	90561873	90562253	ncMAR-2978	93
chr1	164836691	164837071	ncMAR-2979	132
chr16	26215144	26215524	ncMAR-2980	2064
chr1	38370986	38371366	ncMAR-2981	12
chr12	23540571	23540952	ncMAR-2982	1701
chr17	15113356	15113738	ncMAR-2983	2130
chr1	217270122	217270505	ncMAR-2984	188
chr5	89457904	89458288	ncMAR-2985	870
chr1	87293544	87293928	ncMAR-2986	78
chr14	53882722	53883106	ncMAR-2987	1911
chr1	98059865	98060250	ncMAR-2988	108
chr8	105450308	105450693	ncMAR-2989	1221
chr2	144567607	144568379	ncMAR-2990	344
chr9	125851972	125852358	ncMAR-2991	1387
chr15	37079875	37080261	ncMAR-2992	1988
chr6	21039968	21040355	ncMAR-2993	986
chr2	145715582	145715969	ncMAR-2994	353
chr5	61545418	61546194	ncMAR-2995	841
chr6	20868342	20869119	ncMAR-2996	984
chr8	99799064	99799452	ncMAR-2997	1216
chr10	75851528	75851916	ncMAR-2998	1466
chr1	217917221	217917609	ncMAR-2999	192
chr9	79301208	79301597	ncMAR-3000	1329
chr2	104428454	104428844	ncMAR-3001	317
chr2	163467148	163467538	ncMAR-3002	389
chr1	215891300	215892082	ncMAR-3003	179
chr1	87154717	87155108	ncMAR-3004	77
chr14	29352343	29352734	ncMAR-3005	1875
chr14	56958774	56959165	ncMAR-3006	1916
chr7	105605579	105606364	ncMAR-3007	1083
